date;c6h6;co;no;no2;nox;o3;so2
2019-08-06;0,71;0,37;12,55;23,36;42,55;60,32;2,76
2019-08-07;0,6;0,48;20,75;34,71;66,54;53,83;2,96
2019-08-08;0,61;0,37;12,04;16,75;35,04;55,63;3,63
2019-08-09;0,61;0,3;7,13;15,04;25,83;62,5;4,04
2019-08-10;0,6;0,34;10,42;23,42;39,21;53,17;4,0
2019-08-11;0,6;0,37;6,0;14,42;23,5;59,38;4,0
2019-08-12;0,6;0,39;7,88;17,88;29,88;63,54;4,0
2019-08-13;0,6;0,38;3,5;11,08;16,33;68,71;4,0
2019-08-14;0,6;0,4;6,17;18,38;27,88;64,63;4,0
2019-08-15;0,6;0,41;5,08;12,92;20,79;50,67;4,0
2019-08-16;0,62;0,45;3,58;17,29;22,67;47,42;4,0
2019-08-17;0,62;0,45;3,21;8,33;13,33;45,71;4,0
2019-08-18;0,6;0,4;4,46;10,04;16,92;47,08;4,0
2019-08-19;0,6;0,49;4,46;17,79;24,08;42,0;4,0
2019-08-20;0,6;0,43;4,42;18,5;25,29;62,17;4,0
2019-08-21;0,6;0,38;3,63;11,13;16,42;76,29;4,0
2019-08-22;0,6;0,38;4,17;13,0;19,33;79,5;4,0
2019-08-23;0,6;0,37;15,58;29,83;53,42;73,5;4,08
2019-08-24;0,6;0,34;7,63;17,58;28,83;90,88;4,0
2019-08-25;0,6;0,33;3,42;10,83;16,13;84,46;4,0
2019-08-26;0,62;0,32;15,21;30,21;53,54;69,29;4,21
2019-08-27;0,6;0,39;7,5;25,13;36,58;51,67;4,13
2019-08-28;0,6;0,36;9,08;24,08;37,88;59,83;4,0
2019-08-29;0,6;0,32;11,21;24,29;41,21;74,08;4,13
2019-08-30;0,61;0,32;18,5;34,04;62,33;70,96;4,25
2019-08-31;0,6;0,36;6,63;24,5;34,67;85,63;4,0
2019-09-01;0,6;0,38;10,71;27,0;43,13;73,88;4,04
2019-09-02;0,6;0,38;13,38;24,38;44,79;59,58;4,17
2019-09-03;0,6;0,39;9,29;22,38;36,63;71,46;4,04
2019-09-04;0,6;0,37;5,75;17,79;26,71;79,5;4,17
2019-09-05;0,6;0,41;6,63;18,29;28,25;64,21;4,0
2019-09-06;0,6;0,37;5,3;19,1;26,8;54,5;4,2
2019-09-07;0,6;0,39;4,17;15,0;21,33;72,46;4,04
2019-09-08;0,6;0,41;3,5;18,21;23,25;65,88;4,0
2019-09-09;0,6;0,4;8,36;23,82;36,5;59,0;4,0
2019-09-10;0,6;0,33;5,71;26,67;35,46;50,21;4,0
2019-09-11;0,6;0,25;2,58;14,25;18,13;76,33;4,0
2019-09-12;0,61;0,31;13,83;34,88;55,83;70,92;4,21
2019-09-13;0,61;0,31;11,33;39,08;56,33;79,67;4,04
2019-09-14;0,6;0,23;3,75;22,67;28,63;93,58;4,17
2019-09-15;0,6;0,23;3,33;18,75;23,71;90,88;4,0
2019-09-16;0,61;0,26;15,5;46,08;69,75;62,17;4,46
2019-09-17;0,67;0,3;31,71;48,83;97,04;51,08;4,46
2019-09-18;0,66;0,32;9,17;39,33;53,46;68,75;4,13
2019-09-19;0,62;0,29;11,25;33,75;50,71;56,71;4,0
2019-09-20;0,62;0,31;8,13;33,54;45,88;65,25;4,0
2019-09-21;0,6;0,3;4,13;23,46;29,54;58,71;4,0
2019-09-22;0,6;0,25;3,0;12,33;16,67;63,21;4,0
2019-09-23;0,6;0,25;4,79;14,13;21,33;49,58;4,0
2019-09-24;0,64;0,3;9,58;26,04;40,88;54,0;4,0
2019-09-25;0,6;0,32;7,58;25,96;37,38;55,46;4,0
2019-09-26;0,6;0,31;9,67;22,38;37,17;54,63;4,0
2019-09-27;0,64;0,34;8,88;22,54;35,88;43,5;4,0
2019-09-28;0,6;0,33;4,63;18,67;25,67;45,88;4,0
2019-09-29;0,6;0,31;4,35;11,82;18,29;49,12;4,0
2019-09-30;0,65;0,3;13,64;24,21;44,93;42,77;3,57
2019-10-01;0,73;0,3;12,83;27,17;46,79;56,21;4,0
2019-10-02;0,6;0,22;8,17;25,0;37,46;57,63;4,04
2019-10-03;0,6;0,23;7,58;20,75;32,17;56,79;4,25
2019-10-04;0,6;0,29;6,96;23,79;34,17;64,21;4,08
2019-10-05;0,6;0,2;6,17;19,54;28,88;61,17;4,0
2019-10-06;0,63;0,2;5,75;18,46;27,08;45,08;4,0
2019-10-07;0,63;0,2;8,67;24,25;37,5;57,79;4,17
2019-10-08;0,69;0,23;13,25;19,54;39,54;59,46;4,08
2019-10-09;0,71;0,22;13,71;21,21;41,88;46,96;4,08
2019-10-10;0,62;0,24;5,29;15,76;23,62;44,35;4,0
2019-10-11;0,6;0,31;6,83;24,88;35,17;46,63;4,13
2019-10-12;0,61;0,39;5,79;22,54;31,13;43,25;4,0
2019-10-13;0,6;0,32;4,0;17,13;23,25;65,75;4,0
2019-10-14;0,62;0,4;5,54;32,08;40,46;53,0;4,0
2019-10-15;0,6;0,3;3,0;13,29;17,71;64,92;4,0
2019-10-16;0,81;0,42;27,0;28,67;69,58;53,75;4,71
2019-10-17;0,81;0,47;17,79;39,17;66,17;50,5;4,63
2019-10-18;0,8;0,47;13,21;33,83;53,67;42,25;4,54
2019-10-19;0,73;0,4;8,46;24,29;37,08;46,13;4,0
2019-10-20;0,61;0,32;3,38;12,17;16,92;64,75;4,0
2019-10-21;0,6;0,27;7,42;27,13;38,04;41,08;4,13
2019-10-22;0,6;0,2;4,17;22,75;29,04;49,67;4,0
2019-10-23;0,62;0,23;7,33;21,54;32,42;54,0;4,0
2019-10-24;0,6;0,21;4,17;15,56;21,61;48,94;4,0
2019-10-25;0,67;0,24;10,22;37,56;53,22;34,78;1,0
2019-10-26;0,72;0,21;13,83;34,58;55,54;34,92;1,63
2019-10-27;0,62;0,2;4,83;20,29;27,88;53,0;1,13
2019-10-28;0,89;0,23;26,5;31,25;71,58;40,71;1,96
2019-10-29;0,81;0,23;20,96;32,92;64,58;32,92;2,25
2019-10-30;0,87;0,24;19,5;38,88;68,46;27,42;2,46
2019-10-31;0,76;0,23;13,54;35,13;55,75;24,63;2,33
2019-11-01;0,67;0,21;4,67;20,88;27,63;37,58;2,13
2019-11-02;0,79;0,25;14,5;28,08;49,96;27,96;2,21
2019-11-03;0,6;0,2;2,25;8,04;10,88;68,96;2,08
2019-11-04;0,67;0,23;6,63;22,0;31,88;55,25;2,25
2019-11-05;0,6;0,2;2,63;9,96;13,88;70,21;2,0
2019-11-06;0,63;0,22;4,0;14,0;19,83;54,54;2,0
2019-11-07;0,8;0,25;20,04;25,08;55,38;44,92;2,54
2019-11-08;0,6;0,2;2,63;7,88;11,71;69,25;2,0
2019-11-09;0,6;0,21;3,38;17,21;22,25;55,75;2,0
2019-11-10;0,6;0,21;2,88;13,79;18,13;53,42;2,0
2019-11-11;0,6;0,23;4,0;14,57;20,48;54,32;2,05
2019-11-12;0,72;0,34;14,71;29,04;51,38;45,46;2,33
2019-11-13;0,73;0,37;7,88;24,29;35,92;36,42;2,04
2019-11-14;0,89;0,44;18,67;31,46;59,71;27,88;2,13
2019-11-15;0,73;0,4;13,58;31,42;51,96;32,79;2,42
2019-11-16;0,6;0,36;3,67;14,33;19,88;49,96;2,13
2019-11-17;0,73;0,41;6,75;21,17;31,58;40,17;2,25
2019-11-18;0,71;0,31;8,04;23,75;35,83;36,0;2,13
2019-11-19;0,68;0,27;10,63;32,92;48,79;32,13;2,38
2019-11-20;0,81;0,35;11,42;38,33;55,67;25,33;2,46
2019-11-21;1,08;0,39;35,29;36,83;90,54;29,75;3,29
2019-11-22;0,73;0,36;10,92;31,0;47,42;20,92;2,08
2019-11-23;;;;;;;
2019-11-24;;;;;;;
2019-11-25;1,04;0,56;18,0;42,11;69,22;13,89;1,78
2019-11-26;1,36;0,55;51,0;45,17;122,67;15,88;2,83
2019-11-27;0,74;0,27;6,25;25,25;34,71;46,13;2,54
2019-11-28;0,96;0,35;21,71;35,88;68,88;35,0;2,58
2019-11-29;0,89;0,38;21,33;43,96;76,25;25,17;2,79
2019-11-30;0,69;0,32;6,9;23,9;34,6;30,8;2,3
2019-12-01;0,73;0,37;5,14;29,21;36,93;52,0;1,93
2019-12-02;0,77;0,36;13,33;32,54;52,79;25,67;2,42
2019-12-03;0,6;0,33;5,75;22,79;31,33;36,0;2,21
2019-12-04;0,6;0,3;4,5;21,25;28,13;53,79;2,0
2019-12-05;0,6;0,32;4,04;23,25;29,25;49,33;2,0
2019-12-06;0,83;0,37;7,0;24,38;34,75;39,08;2,54
2019-12-07;0,78;0,39;7,92;22,58;34,21;26,83;2,25
2019-12-08;0,79;0,42;11,21;22,5;39,25;19,25;2,58
2019-12-09;0,62;0,31;5,38;19,08;27,21;45,83;2,29
2019-12-10;0,77;0,3;17,48;35,52;61,86;24,05;2,38
2019-12-11;1,4;0,47;61,83;40,58;134,83;11,88;2,71
2019-12-12;0,61;0,21;5,33;11,42;19,58;58,88;1,88
2019-12-13;0,6;0,2;1,08;6,04;7,54;66,92;1,63
2019-12-14;0,76;0,25;5,13;15,38;23,17;57,13;1,83
2019-12-15;0,68;0,27;4,54;20,25;27,17;39,83;1,79
2019-12-16;1,02;0,4;18,38;40,79;68,71;16,08;1,88
2019-12-17;0,9;0,41;16,75;41,96;67,33;17,46;1,92
2019-12-18;0,91;0,38;15,88;34,63;58,79;20,25;2,0
2019-12-19;1,12;0,34;29,92;32,79;78,13;14,04;2,08
2019-12-20;0,76;0,23;8,83;21,33;34,79;44,75;1,33
2019-12-21;0,71;0,23;8,5;24,79;37,58;43,42;1,42
2019-12-22;0,6;0,2;1,0;1,83;3,5;81,38;1,54
2019-12-23;0,63;0,21;3,25;12,92;17,83;66,88;1,71
2019-12-24;0,91;0,28;11,96;25,79;43,67;27,92;1,96
2019-12-25;1,02;0,32;12,46;21,29;40,21;17,5;1,96
2019-12-26;0,75;0,25;5,25;17,88;25,79;23,88;1,96
2019-12-27;0,77;0,26;8,58;17,46;30,63;28,5;2,0
2019-12-28;0,85;0,32;11,63;26,21;43,71;16,71;2,13
2019-12-29;0,91;0,32;8,58;27,92;41,04;19,83;2,0
2019-12-30;0,8;0,26;5,0;24,38;31,71;25,92;2,0
2019-12-31;0,73;0,27;6,83;18,79;29,38;34,46;2,0
2020-01-01;0,81;0,3;3,5;16,42;21,58;28,58;2,0
2020-01-02;0,9;0,34;16,79;23,33;48,83;22,21;2,04
2020-01-03;1,12;0,34;19,67;25,92;55,88;21,42;2,0
2020-01-04;0,96;0,28;12,88;28,92;48,29;19,67;2,04
2020-01-05;0,85;0,3;6,17;22,29;31,63;24,92;2,08
2020-01-06;0,75;0,27;3,46;19,0;24,13;40,96;2,0
2020-01-07;1,17;0,38;21,29;34,5;66,83;16,54;2,08
2020-01-08;1,2;0,4;25,54;40,58;79,67;13,58;2,25
2020-01-09;1,16;0,42;31,5;31,88;79,88;29,04;2,33
2020-01-10;0,88;0,3;11,38;36,83;54,04;24,58;2,0
2020-01-11;0,69;0,23;5,42;16,46;24,75;38,54;2,04
2020-01-12;0,75;0,26;4,33;19,46;25,96;35,96;2,21
2020-01-13;1,33;0,41;47,04;46,04;117,71;20,38;2,71
2020-01-14;1,38;0,44;38,04;43,5;101,42;19,25;2,63
2020-01-15;1,45;0,35;38,88;41,25;100,54;24,08;2,58
2020-01-16;1,45;0,3;49,42;43,42;118,88;23,92;2,63
2020-01-17;1,01;0,25;20,71;27,38;58,92;38,71;2,21
2020-01-18;0,85;0,22;5,96;23,63;32,33;45,38;2,08
2020-01-19;0,65;0,2;1,88;11,83;14,46;63,29;1,92
2020-01-20;0,6;0,2;2,25;11,17;14,5;67,54;2,0
2020-01-21;0,68;0,27;2,0;11,5;14,44;64,33;2,0
2020-01-22;0,63;0,23;2,52;20,24;24,24;67,75;1,96
2020-01-23;0,71;0,3;6,33;26,38;36,0;47,42;1,96
2020-01-24;1,28;0,5;23,81;42,86;79,1;20,0;2,38
2020-01-25;1,12;0,45;9,58;45,21;59,63;20,21;2,0
2020-01-26;0,84;0,4;7,92;25,58;37,63;36,46;2,0
2020-01-27;0,83;0,37;14,33;26,42;48,42;39,04;2,13
2020-01-28;0,77;0,33;10,17;25,88;41,13;47,46;2,08
2020-01-29;1,0;0,49;26,38;43,33;83,46;14,25;2,17
2020-01-30;1,43;0,56;45,38;40,83;109,92;14,21;2,46
2020-01-31;1,1;0,5;37,58;41,21;98,38;16,0;2,38
2020-02-01;1,22;0,51;23,79;38,67;74,79;17,0;2,25
2020-02-02;0,9;0,43;13,29;24,79;44,96;23,33;2,08
2020-02-03;1,04;0,47;26,29;36,21;76,04;13,58;2,13
2020-02-04;0,89;0,4;25,42;33,46;72,04;26,29;2,29
2020-02-05;0,68;0,36;5,46;24,96;33,04;51,13;2,0
2020-02-06;0,88;0,43;16,96;30,17;56,0;42,17;2,13
2020-02-07;0,86;0,47;14,17;34,92;56,58;41,13;2,0
2020-02-08;0,84;0,48;7,21;32,21;43,04;38,58;2,0
2020-02-09;0,76;0,44;4,38;18,58;25,38;53,13;2,04
2020-02-10;0,74;0,47;11,91;27,0;44,95;41,91;2,38
2020-02-11;0,84;0,45;14,0;39,0;60,13;25,54;2,62
2020-02-12;0,69;0,41;4,79;32,67;39,83;42,96;3,04
2020-02-13;0,81;0,46;14,63;25,58;47,79;39,58;3,13
2020-02-14;0,72;0,46;9,96;28,0;42,92;31,17;3,08
2020-02-15;0,74;0,43;4,42;20,21;27,08;45,29;3,04
2020-02-16;0,62;0,39;1,38;9,83;12,0;75,96;3,0
2020-02-17;0,63;0,4;4,08;21,33;27,58;66,38;3,0
2020-02-18;0,65;0,4;3,13;18,71;23,25;55,5;3,0
2020-02-19;0,67;0,37;4,42;28,88;35,25;41,96;3,13
2020-02-20;0,88;0,43;22,92;35,63;70,5;38,54;3,67
2020-02-21;0,9;0,43;16,63;35,58;60,75;44,88;3,63
2020-02-22;0,77;0,45;5,08;31,79;39,29;48,21;3,5
2020-02-23;0,88;0,43;4,5;25,96;32,63;45,88;3,38
2020-02-24;0,93;0,45;14,79;39,08;61,58;44,96;3,58
2020-02-25;0,81;0,47;16,13;43,5;67,92;35,33;3,42
2020-02-26;0,6;0,34;1,83;14,38;17,04;67,54;3,04
2020-02-27;0,61;0,3;3,42;14,63;19,92;66,67;3,21
2020-02-28;0,68;0,38;8,58;23,92;36,96;54,71;3,08
2020-02-29;0,65;0,38;3,21;24,38;28,88;55,58;3,04
2020-03-01;0,64;0,37;2,54;20,25;24,29;63,58;3,04
2020-03-02;0,61;0,3;1,13;6,25;8,08;81,5;3,0
2020-03-03;0,63;0,35;3,96;17,0;23,04;72,67;3,17
2020-03-04;0,61;0,41;3,38;28,88;33,88;47,75;3,25
2020-03-05;0,6;0,38;3,69;12,31;17,69;76,08;3,08
2020-03-06;0,6;0,33;1,96;8,71;11,63;81,92;3,0
2020-03-07;0,62;0,4;1,88;13,96;16,96;74,71;3,25
2020-03-08;0,61;0,38;2,13;15,79;18,96;72,38;3,5
2020-03-09;0,62;0,4;3,9;21,45;27,3;60,86;2,75
2020-03-10;0,62;0,33;3,25;15,46;20,54;62,38;2,58
2020-03-11;0,78;0,38;15,46;28,46;52,0;46,75;3,38
2020-03-12;0,78;0,38;10,33;27,75;43,42;62,33;3,25
2020-03-13;0,68;0,37;5,54;24,25;32,33;52,54;3,04
2020-03-14;0,65;0,33;4,17;18,46;24,92;48,25;3,21
2020-03-15;0,6;0,34;1,71;9,67;12,25;68,46;3,0
2020-03-16;0,62;0,33;1,67;14,04;16,5;79,58;3,0
2020-03-17;0,63;0,35;3,17;20,17;24,83;67,46;3,0
2020-03-18;0,74;0,42;10,42;25,83;41,58;40,88;3,38
2020-03-19;0,63;0,31;4,92;15,92;23,21;61,58;3,17
2020-03-20;0,64;0,23;2,54;15,79;19,63;77,88;3,0
2020-03-21;0,6;0,22;1,46;11,17;13,58;82,21;3,0
2020-03-22;0,6;0,2;1,42;7,58;9,63;77,13;3,0
2020-03-23;0,6;0,21;1,83;11,88;14,71;76,58;3,0
2020-03-24;0,6;0,2;1,75;7,96;10,42;86,33;3,0
2020-03-25;0,6;0,25;2,38;9,75;13,33;78,46;3,0
2020-03-26;0,65;0,3;3,63;15,04;20,54;68,67;3,29
2020-03-27;0,61;0,29;2,38;12,92;16,46;76,5;3,17
2020-03-28;0,63;0,26;1,58;7,58;10,17;79,75;3,17
2020-03-29;0,63;0,28;1,87;9,09;11,91;77,83;3,35
2020-03-30;0,6;0,3;1,71;11,17;13,79;59,42;3,0
2020-03-31;0,6;0,32;1,88;12,71;15,58;61,67;3,0
2020-04-01;0,6;0,31;1,29;8,13;10,04;85,04;3,0
2020-04-02;0,6;0,31;1,58;8,75;11,21;85,88;3,0
2020-04-03;0,6;0,36;2,63;9,33;13,21;65,0;3,0
2020-04-04;0,6;0,35;2,0;7,75;10,71;73,79;3,17
2020-04-05;0,6;0,33;1,58;5,38;7,46;81,83;3,0
2020-04-06;0,6;0,33;1,75;6,96;9,46;93,13;3,0
2020-04-07;0,61;0,3;1,92;8,21;10,96;87,25;3,0
2020-04-08;0,6;0,27;1,71;6,54;9,04;102,79;3,13
2020-04-09;0,6;0,3;2,0;6,92;9,88;85,96;3,21
2020-04-10;0,6;0,28;1,58;4,71;7,17;99,21;3,17
2020-04-11;0,6;0,3;1,96;6,13;8,96;91,29;3,21
2020-04-12;0,6;0,27;1,58;5,33;7,54;101,25;3,33
2020-04-13;0,6;0,34;1,21;6,5;8,29;93,5;3,0
2020-04-14;0,6;0,29;1,83;7,63;10,58;88,75;3,0
2020-04-15;0,6;0,33;2,58;12,21;16,04;72,08;3,17
2020-04-16;0,6;0,31;2,5;12,17;15,88;79,96;3,08
2020-04-17;0,6;0,33;2,04;8,67;11,63;75,5;3,0
2020-04-18;0,6;0,32;1,92;8,67;11,46;71,79;3,0
2020-04-19;0,6;0,35;1,08;6,04;7,67;73,5;3,0
2020-04-20;0,61;0,34;3,17;13,0;17,83;55,29;3,0
2020-04-21;0,6;0,37;2,58;15,63;19,71;65,62;3,0
2020-04-22;0,6;0,33;1,88;9,42;12,38;80,67;3,0
2020-04-23;0,6;0,3;3,0;9,33;13,88;76,96;3,13
2020-04-24;0,62;0,31;3,17;9,92;14,75;73,13;3,38
2020-04-25;0,6;0,29;2,71;7,75;11,92;77,25;3,5
2020-04-26;0,6;0,29;2,33;5,33;8,88;63,0;3,25
2020-04-27;0,6;0,32;2,92;6,88;11,29;61,96;3,04
2020-04-28;0,6;0,26;3,38;6,67;11,79;79,5;3,54
2020-04-29;0,64;0,27;2,54;6,71;10,5;83,63;3,5
2020-04-30;0,6;0,26;3,08;9,25;14,04;75,75;3,83
2020-05-01;0,6;0,25;3,58;4,33;9,88;62,0;3,58
2020-05-02;0,6;0,22;4,21;7,54;13,92;52,54;3,71
2020-05-03;0,6;0,24;3,79;6,54;12,13;49,58;3,42
2020-05-04;0,61;0,26;6,0;11,54;20,42;53,58;3,54
2020-05-05;0,61;0,23;5,71;15,0;23,75;53,71;3,75
2020-05-06;0,6;0,26;6,54;10,75;20,75;66,63;3,79
2020-05-07;0,6;0,23;4,92;12,21;19,58;74,33;3,92
2020-05-08;0,6;0,26;4,37;8,89;15,58;79,11;3,42
2020-05-09;;;;;;;
2020-05-10;;;;;;;
2020-05-11;0,6;0,25;3,0;5,62;10,08;83,71;3,0
2020-05-12;;;;;;;
2020-05-13;0,6;0,22;3,71;5,29;10,5;96,86;3,0
2020-05-14;0,6;0,35;1,86;11,19;13,95;65,91;3,45
2020-05-15;0,6;0,3;2,04;14,38;17,63;62,04;3,04
2020-05-16;0,6;;1,17;8,0;9,79;56,96;3,0
2020-05-17;0,6;;1,0;5,5;7,17;62,13;3,0
2020-05-18;0,6;;3,0;11,83;16,29;71,17;3,0
2020-05-19;0,62;;5,8;16,5;25,1;73,79;3,21
2020-05-20;0,6;0,3;0,56;8,89;9,33;81,96;3,0
2020-05-21;0,6;0,23;1,52;12,62;14,19;74,67;3,33
2020-05-22;0,6;0,21;2,75;12,5;16,58;73,0;3,08
2020-05-23;0,6;0,2;1,13;6,21;7,75;80,13;3,0
2020-05-24;0,6;0,2;1,0;2,88;4,58;54,83;3,0
2020-05-25;0,6;0,2;1,13;6,48;8,39;66,65;3,0
2020-05-26;0,6;0,2;7,46;13,75;25,0;77,17;3,04
2020-05-27;0,6;0,24;2,0;9,92;12,96;85,83;3,0
2020-05-28;0,6;0,24;;;;71,42;3,0
2020-05-29;0,61;0,21;;;;72,42;3,04
2020-05-30;0,6;0,21;;;;72,54;3,0
2020-05-31;0,6;0,2;;;;70,29;3,0
2020-06-01;0,6;0,2;;;;70,42;3,0
2020-06-02;0,6;0,2;;;;63,79;3,0
2020-06-03;0,6;0,2;;;;67,79;3,0
2020-06-04;0,6;0,32;;;;68,46;3,0
2020-06-05;0,6;0,32;;;;72,38;3,0
2020-06-06;0,67;0,36;;;;73,63;3,0
2020-06-07;0,63;0,31;;;;47,5;3,0
2020-06-08;0,6;0,3;1,75;7,58;10,5;56,61;2,76
2020-06-09;0,6;0,26;2,04;11,63;14,71;59,63;2,83
2020-06-10;0,6;0,23;2,54;11,5;15,38;65,42;3,0
2020-06-11;0,6;0,29;2,67;15,29;19,08;59,96;3,0
2020-06-12;0,6;0,3;3,54;10,04;15,25;72,08;3,0
2020-06-13;0,6;0,31;1,0;6,96;8,58;72,71;3,0
2020-06-14;0,6;0,32;1,33;8,63;10,71;70,92;3,0
2020-06-15;0,64;0,34;2,08;11,67;14,79;66,17;3,0
2020-06-16;0,6;0,31;1,92;11,46;14,46;53,29;3,0
2020-06-17;0,61;0,3;1,54;8,83;10,79;62,29;3,0
2020-06-18;0,61;0,33;2,42;15,67;19,25;60,13;3,0
2020-06-19;0,6;0,34;2,38;13,1;16,43;61,55;3,0
2020-06-20;0,6;0,33;1,08;6,83;8,42;55,0;3,0
2020-06-21;0,6;0,35;1,38;7,83;9,92;46,54;3,0
2020-06-22;0,6;0,37;3,42;13,08;18,17;46,67;3,0
2020-06-23;0,66;0,35;3,83;12,54;18,38;40,71;3,13
2020-06-24;0,64;0,33;1,21;8,08;9,75;47,67;3,08
2020-06-25;0,6;0,34;2,92;12,46;16,88;51,96;3,0
2020-06-26;0,6;0,32;4,21;17,96;24,42;70,67;3,04
2020-06-27;0,6;0,3;1,46;11,46;13,63;58,42;3,0
2020-06-28;0,6;0,3;1,17;7,5;9,17;47,79;3,0
2020-06-29;0,6;;2,67;9,96;13,83;43,29;3,0
2020-06-30;0,6;0,27;2,25;8,96;12,33;49,96;3,0
2020-07-01;0,6;0,31;2,75;12,0;16,17;46,25;3,0
2020-07-02;0,6;0,36;6,5;13,71;23,54;52,88;3,0
2020-07-03;0,6;0,31;2,79;10,75;15,13;45,25;3,0
2020-07-04;0,6;0,3;1,38;7,88;9,96;64,13;3,0
2020-07-05;0,6;0,32;1,42;9,46;11,58;61,21;3,0
2020-07-06;0,62;0,37;4,5;18,79;25,71;70,08;3,0
2020-07-07;0,6;0,36;2,8;11,35;15,4;64,05;3,0
2020-07-08;0,6;0,43;2,17;10,38;13,33;60,42;3,3
2020-07-09;0,6;0,47;6,46;17,92;27,71;53,75;3,08
2020-07-10;0,6;0,45;8,25;28,46;40,79;61,75;3,04
2020-07-11;0,6;0,43;1,63;12,33;14,83;73,79;3,0
2020-07-12;0,6;0,41;1,08;7,92;9,63;69,83;3,0
2020-07-13;0,6;0,39;4,25;18,67;24,96;63,29;3,0
2020-07-14;0,6;0,35;2,46;13,63;17,5;88,13;3,0
2020-07-15;0,6;0,35;2,04;13,0;16,25;82,92;3,04
2020-07-16;0,6;0,31;3,04;15,88;20,5;55,25;3,0
2020-07-17;0,6;0,3;11,17;16,48;33,57;53,04;3,17
2020-07-18;0,6;0,3;1,54;7,83;10,21;57,83;3,0
2020-07-19;0,6;0,3;1,13;6,0;7,88;53,83;3,0
2020-07-20;0,6;0,31;2,79;9,92;14,13;48,38;3,0
2020-07-21;0,6;0,32;3,29;14,83;19,75;42,46;3,0
2020-07-22;0,6;0,34;4,58;22,67;29,63;47,42;3,0
2020-07-23;0,6;0,33;3,79;19,54;25,29;81,46;3,04
2020-07-24;0,61;0,33;2,17;15,08;18,63;81,0;3,0
2020-07-25;0,6;0,32;1,04;6,63;8,17;76,29;3,0
2020-07-26;0,6;0,33;1,04;6,79;8,13;68,42;3,0
2020-07-27;0,6;0,32;2,92;12,21;16,67;53,27;3,04
2020-07-28;0,99;0,3;4,33;22,33;28,75;53,54;3,13
2020-07-29;0,6;0,29;2,71;15,96;20,17;54,42;3,0
2020-07-30;0,6;0,28;3,67;22,17;27,67;50,04;3,04
2020-07-31;0,6;0,28;6,29;28,67;37,92;49,08;3,04
2020-08-01;0,6;0,27;1,96;15,46;18,42;71,08;3,0
2020-08-02;0,6;0,27;1,08;7,08;8,88;61,13;3,0
2020-08-03;0,6;0,21;3,38;9,33;14,33;47,96;3,0
2020-08-04;0,6;0,22;10,33;10,5;26,38;48,25;3,17
2020-08-05;0,6;0,21;1,67;8,21;10,75;57,71;3,0
2020-08-06;0,6;0,3;2,75;11,21;15,29;59,04;3,04
2020-08-07;0,61;0,26;3,04;12,67;17,21;61,17;3,08
2020-08-08;0,6;0,31;1,63;13,08;15,46;68,33;3,0
2020-08-09;0,6;0,29;1,42;13,58;15,79;81,38;3,04
2020-08-10;0,64;0,33;2,25;19,13;22,38;62,64;3,11
2020-08-11;0,6;0,31;3,86;23,24;29,05;60,88;3,04
2020-08-12;0,6;0,41;2,5;15,88;19,58;76,5;3,0
2020-08-13;0,6;0,38;2,25;10,83;14,08;62,25;3,0
2020-08-14;0,6;0,4;1,83;11,17;13,88;62,96;3,0
2020-08-15;0,6;0,37;1,04;6,04;7,58;59,67;3,0
2020-08-16;0,6;;;6,5;8,29;59,92;3,0
2020-08-17;0,6;0,31;1,63;11,17;13,67;60,92;2,58
2020-08-18;0,6;0,29;2,0;13,83;16,92;60,58;2,08
2020-08-19;0,6;0,31;2,67;12,29;16,33;58,92;2,21
2020-08-20;0,6;0,3;2,13;9,96;13,08;56,42;2,21
2020-08-21;0,6;0,3;3,58;14,0;19,63;52,88;2,25
2020-08-22;0,6;0,3;1,46;9,96;12,21;47,42;2,13
2020-08-23;0,6;0,3;1,38;6,54;8,58;48,92;2,04
2020-08-24;0,6;0,3;2,17;9,54;12,75;55,21;2,04
2020-08-25;0,6;0,31;2,92;9,17;13,71;51,33;2,17
2020-08-26;0,6;0,31;3,13;8,29;12,96;46,42;2,17
2020-08-27;0,6;0,31;2,13;7,67;10,71;47,58;2,08
2020-08-28;0,61;0,32;2,21;9,58;13,13;45,5;2,08
2020-08-29;0,6;0,3;2,25;10,71;13,96;33,29;2,08
2020-08-30;0,6;0,28;1,25;8,17;10,08;55,5;2,0
2020-08-31;0,6;0,3;2,0;8,38;11,54;62,54;2,33
2020-09-01;0,6;0,32;2,92;14,88;19,13;62,75;2,17
2020-09-02;0,6;0,31;1,33;9,54;11,71;78,08;2,33
2020-09-03;0,6;0,34;2,63;13,58;17,75;73,17;2,25
2020-09-04;0,6;0,29;2,96;12,88;17,25;68,42;2,5
2020-09-05;0,6;0,24;1,42;7,88;9,96;72,17;2,33
2020-09-06;0,6;0,25;1,38;8,38;10,54;73,5;2,42
2020-09-07;0,6;0,25;2,23;8,18;11,55;63,23;2,43
2020-09-08;0,6;0,37;6,5;17,71;27,25;58,08;2,58
2020-09-09;0,6;0,39;3,92;19,5;25,33;68,38;2,33
2020-09-10;0,6;0,44;6,17;16,33;25,75;58,92;2,42
2020-09-11;0,6;0,4;2,83;8,71;12,88;67,58;2,33
2020-09-12;0,6;0,4;2,54;9,04;13,13;78,38;2,25
2020-09-13;0,6;0,41;3,0;10,42;14,67;80,46;2,79
