date;c6h6;co;no;no2;nox;o3;so2
2023-01-01;0,81;0,38;16,0;26,88;51,25;19,54;6,92
2023-01-02;0,9;0,42;42,25;49,21;113,79;7,21;6,58
2023-01-03;1,15;0,48;30,71;40,42;87,33;12,13;6,08
2023-01-04;0,71;0,38;20,08;34,63;65,08;15,5;5,04
2023-01-05;0,67;0,35;16,88;34,96;60,63;20,96;5,08
2023-01-06;0,75;0,37;16,92;31,63;57,33;24,0;4,79
2023-01-07;0,66;0,32;9,17;27,25;41,08;29,75;4,67
2023-01-08;0,61;0,4;7,75;33,75;45,04;26,58;5,38
2023-01-09;0,6;0,32;5,88;18,63;27,42;58,83;3,21
2023-01-10;0,71;0,42;17,21;38,29;64,5;36,21;3,25
2023-01-11;0,72;0,44;20,96;43,75;75,67;10,46;4,17
2023-01-12;0,71;0,43;17,92;39,5;66,79;23,83;4,75
2023-01-13;0,9;0,48;29,38;46,08;90,92;15,54;5,0
2023-01-14;0,76;0,46;14,46;32,79;54,67;26,33;5,29
2023-01-15;0,67;0,43;8,67;30,63;43,83;33,58;4,71
2023-01-16;0,6;0,34;4,92;19,67;26,88;55,33;3,5
2023-01-17;0,6;0,33;3,79;9,54;15,13;77,0;3,5
2023-01-18;0,6;0,28;4,33;12,08;18,58;72,63;2,13
2023-01-19;0,6;0,3;3,5;13,13;18,13;64,46;1,96
2023-01-20;0,62;0,36;27,58;38,17;80,21;35,68;3,46
2023-01-21;0,62;0,26;5,13;25,54;33,04;49,21;2,33
2023-01-22;0,68;0,31;8,75;35,0;48,21;35,17;3,54
2023-01-23;0,9;0,41;19,26;41,95;71,21;25,67;4,14
2023-01-24;0,7;0,35;9,25;33,58;47,67;18,71;3,33
2023-01-25;0,64;0,31;6,96;27,13;37,5;31,5;3,42
2023-01-26;0,88;0,4;19,54;36,21;65,71;21,88;3,58
2023-01-27;0,9;0,38;15,75;37,08;61,0;25,08;4,0
2023-01-28;0,75;0,33;7,5;29,21;40,63;28,67;3,5
2023-01-29;0,75;0,4;7,21;27,0;37,79;32,96;3,21
2023-01-30;0,62;0,31;7,42;30,46;41,54;32,71;2,71
2023-01-31;0,67;0,33;10,25;35,79;51,29;32,13;3,25
2023-02-01;0,7;0,37;13,42;38,5;58,63;29,25;3,88
2023-02-02;0,63;0,36;8,88;37,25;50,79;30,54;4,88
2023-02-03;0,62;0,37;13,5;38,92;59,33;27,75;5,0
2023-02-04;0,61;0,35;5,29;25,54;33,46;45,92;5,04
2023-02-05;0,6;0,5;6,21;25,79;34,96;45,29;4,54
2023-02-06;0,63;0,39;9,17;28,71;42,79;43,79;4,58
2023-02-07;0,6;0,37;4,38;15,63;22,0;65,21;3,96
2023-02-08;;0,4;4,17;17,42;23,83;67,46;4,21
2023-02-09;0,69;0,41;10,21;28,79;43,79;59,38;3,63
2023-02-10;1,0;0,54;26,08;42,92;82,42;30,0;5,21
2023-02-11;0,79;0,52;10,88;38,21;54,75;;4,63
2023-02-12;0,78;0,6;10,17;34,08;49,75;;4,67
2023-02-13;0,73;0,64;14,0;38,54;59,67;66,67;5,42
2023-02-14;0,81;0,5;15,63;42,13;65,88;36,29;6,71
2023-02-15;0,77;0,43;16,21;43,08;67,79;34,54;6,67
2023-02-16;0,82;0,42;19,88;45,92;76,08;24,46;7,25
2023-02-17;0,77;0,34;16,67;45,17;70,67;33,54;7,46
2023-02-18;0,7;0,32;10,75;36,67;52,92;44,92;8,04
2023-02-19;0,77;0,35;8,54;34,46;47,42;45,38;8,25
2023-02-20;0,74;0,42;11,5;44,25;61,54;36,84;8,08
2023-02-21;0,78;0,45;9,6;34,45;48,95;43,5;7,71
2023-02-22;0,75;0,48;22,0;36,63;70,08;41,04;4,11
2023-02-23;0,67;0,44;23,21;32,13;67,42;37,54;2,54
2023-02-24;0,62;0,37;4,0;23,92;29,75;50,04;2,0
2023-02-25;0,6;0,35;3,92;25,29;31,04;37,29;1,38
2023-02-26;0,62;0,34;3,33;21,5;26,42;47,83;1,21
2023-02-27;0,82;0,33;6,25;27,04;36,38;54,17;1,0
2023-02-28;0,6;0,34;3,38;21,92;26,83;52,33;1,0
2023-03-01;0,6;0,34;4,54;28,33;35,08;56,75;1,0
2023-03-02;0,63;0,41;5,71;39,79;48,17;41,13;1,0
2023-03-03;0,78;0,47;12,21;44,0;62,46;34,46;1,0
2023-03-04;0,82;0,48;8,92;35,46;48,83;44,08;1,04
2023-03-05;0,7;0,5;5,21;28,42;36,21;52,13;1,25
2023-03-06;0,75;0,57;12,0;39,21;57,25;46,67;2,46
2023-03-07;0,93;0,55;12,79;38,33;57,75;37,25;3,04
2023-03-08;0,8;0,55;12,13;30,79;49,33;49,58;3,79
2023-03-09;0,97;0,53;9,25;24,83;38,83;43,67;3,88
2023-03-10;0,68;0,51;2,08;15,21;18,17;70,38;3,13
2023-03-11;0,64;0,52;2,25;15,38;18,75;62,83;3,04
2023-03-12;0,6;0,59;5,25;24,63;32,54;39,71;4,54
2023-03-13;0,66;0,52;13,92;22,33;43,54;42,38;5,0
2023-03-14;0,67;0,33;1,54;12,29;14,67;83,63;4,13
2023-03-15;0,61;0,41;7,58;34,42;45,92;44,88;4,92
2023-03-16;0,68;0,52;9,63;33,96;48,67;46,08;5,17
2023-03-17;0,6;0,41;3,33;19,71;24,58;74,92;5,54
2023-03-18;0,6;0,44;3,21;22,79;27,54;65,75;5,46
2023-03-19;0,7;0,48;5,46;29,5;37,75;47,46;5,33
2023-03-20;0,75;0,41;6,9;25,57;35,9;52,41;5,29
2023-03-21;0,67;0,38;13,08;28,92;48,58;45,79;5,71
2023-03-22;0,83;0,21;6,38;22,0;31,79;54,92;5,33
2023-03-23;0,69;0,32;5,0;23,46;31,13;64,0;4,92
2023-03-24;0,83;0,28;4,54;33,58;40,25;54,71;4,58
2023-03-25;0,61;0,23;6,63;25,79;35,88;47,75;4,46
2023-03-26;1,12;0,22;3,57;20,39;25,83;61,96;4,26
2023-03-27;0,6;0,2;7,67;16,39;28,17;82,54;3,92
2023-03-28;0,6;;24,0;17,89;54,22;74,08;5,5
2023-03-29;;;;;;;
2023-03-30;;0,32;;;;;
2023-03-31;0,61;0,39;;;;;
2023-04-01;0,6;0,37;;;;;
2023-04-02;0,6;0,32;;;;;
2023-04-03;0,61;0,35;3,27;18,4;23,2;76,07;4,2
2023-04-04;0,6;0,34;3,75;25,29;31,17;53,75;5,08
2023-04-05;0,66;0,37;4,29;25,04;31,42;57,08;4,67
2023-04-06;0,61;0,41;6,75;28,96;39,04;55,25;5,96
2023-04-07;0,6;0,37;1,75;15,83;18,38;74,42;5,46
2023-04-08;0,6;0,37;2,08;22,54;25,71;70,38;5,38
2023-04-09;0,6;0,36;1,63;17,46;19,71;78,83;5,38
2023-04-10;0,6;0,43;1,79;19,54;22,25;64,88;5,29
2023-04-11;0,64;0,44;5,13;21,21;28,92;61,92;5,46
2023-04-12;0,91;0,46;7,33;28,96;39,92;64,88;5,71
2023-04-13;0,7;0,33;1,38;9,58;11,75;89,33;3,79
2023-04-14;0,6;0,37;5,42;26,0;34,04;70,92;4,13
2023-04-15;0,68;0,41;2,08;16,71;19,88;76,58;4,67
2023-04-16;0,6;0,39;2,17;20,25;23,54;73,17;5,38
2023-04-17;0,62;0,36;5,92;24,25;32,96;69,32;5,04
2023-04-18;0,64;0,31;5,88;21,79;30,58;73,25;5,33
2023-04-19;0,67;0,32;9,17;27,25;40,96;62,5;5,42
2023-04-20;0,65;0,33;7,67;28,83;40,5;71,0;6,29
2023-04-21;0,73;0,42;9,88;26,75;41,83;67,75;5,46
2023-04-22;0,61;0,41;6,5;21,79;31,58;67,5;6,13
2023-04-23;0,66;0,35;3,83;10,58;16,46;86,83;5,0
2023-04-24;0,64;0,41;6,57;19,24;29,33;67,91;5,79
2023-04-25;0,62;0,41;12,5;23,54;42,29;59,08;6,29
2023-04-26;0,67;0,34;12,25;21,38;39,88;56,0;6,54
2023-04-27;0,64;0,3;10,46;20,92;36,58;55,46;6,0
2023-04-28;0,64;0,32;13,67;30,92;51,54;46,29;6,46
2023-04-29;0,69;0,33;7,75;25,13;36,88;53,54;6,92
2023-04-30;0,64;0,32;6,38;15,04;24,75;61,92;5,96
2023-05-01;0,62;0,3;7,13;15,29;26,0;56,04;5,88
2023-05-02;0,6;0,3;13,57;21,43;42,0;54,58;6,0
2023-05-03;0,6;0,35;11,25;20,79;50,79;63,58;6,42
2023-05-04;0,61;0,4;8,83;20,63;33,75;72,13;6,46
2023-05-05;0,6;0,47;4,67;22,54;29,46;73,46;6,13
2023-05-06;0,63;0,51;2,88;27,46;31,83;57,63;6,25
2023-05-07;0,66;0,51;1,29;21,5;23,46;71,08;6,13
2023-05-08;0,61;0,51;8,5;21,79;34,88;64,71;7,0
2023-05-09;0,8;0,53;4,13;26,33;32,75;59,29;6,92
2023-05-10;0,61;0,37;1,32;12,58;14,37;72,25;5,58
2023-05-11;0,61;0,29;2,83;12,83;17,04;84,58;5,54
2023-05-12;0,61;0,29;4,96;22,92;30,42;68,58;5,5
2023-05-13;0,62;0,29;6,17;17,92;27,29;58,38;6,54
2023-05-14;0,6;0,33;4,42;15,17;21,79;60,08;5,83
2023-05-15;0,6;0,34;4,83;22,0;29,3;73,13;5,96
2023-05-16;0,63;0,29;5,55;24,45;32,73;74,5;3,63
2023-05-17;0,62;0,25;;;;71,71;3,08
2023-05-18;0,6;0,24;;;;66,0;3,29
2023-05-19;0,6;0,24;;;;68,29;2,79
2023-05-20;0,6;0,27;;;;78,71;2,67
2023-05-21;0,61;0,3;;;;70,63;2,88
2023-05-22;0,63;0,31;;;;64,08;2,92
2023-05-23;0,87;0,28;;;;55,96;3,58
2023-05-24;0,67;0,22;;;;94,1;2,4
2023-05-25;0,63;0,23;;;;69,33;2,8
2023-05-26;0,64;0,23;2,63;16,5;20,25;93,64;2,57
2023-05-27;0,6;0,23;5,17;26,29;34,13;58,33;3,33
2023-05-28;0,6;0,21;3,29;19,38;24,21;69,46;3,29
2023-05-29;0,65;0,23;6,25;22,79;32,04;84,0;3,33
2023-05-30;0,65;0,28;5,75;25,38;34,08;75,0;3,5
2023-05-31;0,63;0,27;5,08;28,38;35,88;75,21;3,58
2023-06-01;0,67;0,3;3,71;25,75;31,42;94,58;3,58
2023-06-02;0,62;0,3;5,29;24,67;32,67;72,83;3,54
2023-06-03;0,6;0,26;3,5;17,79;22,96;69,13;3,33
2023-06-04;0,6;0,25;2,25;15,25;18,75;69,08;3,83
2023-06-05;0,6;0,26;4,83;21,54;28,71;59,33;4,13
2023-06-06;0,6;0,29;4,46;19,96;26,83;69,13;3,29
2023-06-07;0,6;0,31;7,08;21,33;31,88;59,83;3,5
2023-06-08;0,6;0,3;6,88;17,17;27,5;65,25;3,25
2023-06-09;0,62;0,31;5,0;17,75;25,0;67,0;2,75
2023-06-10;0,64;0,3;3,71;22,79;28,17;65,04;3,29
2023-06-11;0,6;0,3;3,21;17,0;21,67;65,92;3,63
2023-06-12;0,6;0,3;3,58;19,92;25,25;79,75;3,38
2023-06-13;0,67;0,33;3,79;22,67;28,21;76,88;3,17
2023-06-14;0,6;0,35;4,04;19,75;25,63;79,71;3,46
2023-06-15;0,6;0,33;3,75;22,33;28,04;77,96;2,96
2023-06-16;0,62;0,31;3,88;22,38;28,13;76,63;2,92
2023-06-17;0,6;0,35;3,33;18,75;23,63;82,08;2,75
2023-06-18;0,64;0,31;2,33;20,54;23,83;96,67;3,08
2023-06-19;0,69;0,29;2,75;25,67;29,88;93,08;3,58
2023-06-20;0,73;0,3;6,17;30,63;40,13;77,46;2,67
2023-06-21;0,63;0,31;2,79;18,54;22,83;75,79;2,17
2023-06-22;0,61;0,3;3,62;20,14;25,24;75,95;1,67
2023-06-23;0,6;0,31;3,79;18,13;23,79;70,83;1,21
2023-06-24;0,6;0,31;2,58;14,04;17,88;71,29;1,0
2023-06-25;0,6;0,3;3,54;16,25;21,5;66,29;1,13
2023-06-26;0,6;0,32;4,42;18,75;25,04;70,25;1,21
2023-06-27;0,6;0,31;3,25;16,33;20,96;70,13;1,0
2023-06-28;0,71;0,37;7,79;22,67;34,42;58,54;1,08
2023-06-29;0,61;0,44;4,13;22,79;29,13;60,67;1,0
2023-06-30;0,6;0,36;3,13;17,17;21,92;72,04;1,21
2023-07-01;0,6;0,32;2,96;11,33;15,79;69,25;1,29
2023-07-02;0,6;0,35;3,0;15,5;19,83;53,92;1,25
2023-07-03;0,6;0,33;5,42;17,67;25,96;51,96;2,22
2023-07-04;0,62;0,26;5,88;17,58;26,42;53,79;3,63
2023-07-05;0,78;0,3;7,21;19,13;30,21;40,5;3,63
2023-07-06;0,62;0,32;6,79;18,92;29,17;47,75;3,79
2023-07-07;0,61;0,32;7,67;23,63;35,5;47,75;4,0
2023-07-08;0,6;0,31;3,08;16,54;21,13;69,04;3,75
2023-07-09;0,6;0,32;4,08;22,17;28,25;59,33;3,96
2023-07-10;0,62;0,37;3,54;16,17;21,33;66,25;3,25
2023-07-11;0,6;0,37;3,71;18,58;23,92;49,5;3,29
2023-07-12;0,89;0,38;2,71;17,67;21,5;44,96;3,5
2023-07-13;0,75;0,36;7,58;24,96;36,58;45,92;3,5
2023-07-14;0,6;0,3;3,21;13,5;18,29;62,96;4,0
2023-07-15;0,6;0,31;3,58;15,75;21,0;53,67;3,79
2023-07-16;0,61;0,3;2,25;8,13;11,33;58,92;3,92
2023-07-17;0,65;0,33;6,21;19,42;28,96;54,08;4,04
2023-07-18;0,63;0,37;6,33;24,29;33,79;48,38;3,96
2023-07-19;0,67;0,39;2,68;15,0;18,95;63,9;3,86
2023-07-20;0,62;0,4;7,21;21,0;31,75;69,04;4,08
2023-07-21;0,6;0,37;2,83;13,63;17,71;72,54;4,0
2023-07-22;0,6;0,33;3,17;15,79;20,46;70,83;4,08
2023-07-23;0,6;0,4;3,17;19,17;24,13;62,08;4,21
2023-07-24;0,85;0,4;3,04;16,42;20,96;61,71;4,21
2023-07-25;0,6;0,31;3,13;12,79;17,46;77,0;4,17
2023-07-26;0,61;0,25;2,46;9,04;12,58;73,08;4,46
2023-07-27;0,67;0,31;8,83;22,96;36,17;50,46;4,79
2023-07-28;0,61;0,29;3,88;19,92;25,79;81,21;4,58
2023-07-29;0,6;0,33;6,5;16,92;26,83;51,71;4,33
2023-07-30;0,6;0,34;3,17;14,88;19,33;52,33;4,17
2023-07-31;0,6;0,33;8,71;20,92;34,13;46,21;4,54
2023-08-01;0,6;0,39;7,63;19,75;31,33;61,71;4,42
2023-08-02;0,64;0,37;5,33;18,63;26,75;64,13;4,46
2023-08-03;0,78;0,35;2,71;11,54;15,5;62,5;4,79
2023-08-04;0,61;0,28;3,88;15,71;21,33;70,0;4,96
2023-08-05;0,6;0,26;3,58;17,38;22,54;74,71;5,13
2023-08-06;0,6;0,3;2,08;12,75;15,96;66,58;5,5
2023-08-07;0,6;0,3;2,96;10,38;14,88;76,13;5,0
2023-08-08;0,6;0,32;6,38;19,92;29,54;54,42;5,71
2023-08-09;0,6;0,36;7,83;20,75;32,29;55,0;4,67
2023-08-10;0,6;0,26;3,88;16,46;22,13;76,67;3,96
2023-08-11;0,6;0,22;4,83;25,83;33,17;69,21;4,92
2023-08-12;0,6;0,23;3,0;18,25;22,79;77,46;4,21
2023-08-13;0,6;0,24;3,38;12,92;17,88;67,5;3,88
2023-08-14;0,62;0,23;5,88;17,08;25,92;55,92;4,04
2023-08-15;0,61;0,22;3,21;17,13;21,54;63,83;4,29
2023-08-16;0,71;0,26;4,42;19,08;25,58;58,0;4,25
2023-08-17;0,6;0,2;3,04;11,08;15,46;78,5;4,08
2023-08-18;0,6;0,23;7,0;18,04;28,58;66,83;3,63
2023-08-19;0,6;0,25;3,42;17,92;22,92;58,38;3,04
2023-08-20;0,6;0,27;3,42;19,46;24,54;64,17;3,08
2023-08-21;0,6;0,31;5,67;28,21;36,46;68,92;3,17
2023-08-22;0,65;;9,42;;43,42;63,96;3,38
2023-08-23;0,67;0,33;3,54;25,42;30,63;81,5;3,5
2023-08-24;0,6;0,33;6,08;28,5;37,71;65,79;3,33
2023-08-25;0,6;0,32;6,04;20,54;29,67;62,79;3,17
2023-08-26;0,62;0,3;1,88;11,25;13,75;69,5;3,38
2023-08-27;0,6;0,28;2,33;17,96;21,33;39,42;3,83
2023-08-28;0,6;0,22;4,29;17,38;23,88;55,5;3,88
2023-08-29;0,61;0,23;3,83;17,79;23,54;59,96;3,63
2023-08-30;0,61;0,31;3,33;16,25;21,13;68,92;3,92
2023-08-31;0,6;0,32;4,96;23,25;30,67;59,25;3,96
2023-09-01;0,6;0,31;6,75;24,46;34,63;52,83;4,67
2023-09-02;0,6;0,3;2,17;13,54;16,75;66,92;4,0
2023-09-03;0,6;0,22;1,75;13,63;16,38;88,17;4,42
2023-09-04;0,61;0,24;2,04;15,38;18,33;93,5;4,63
2023-09-05;0,61;0,31;3,71;20,96;26,21;77,88;4,5
2023-09-06;0,66;0,35;7,42;23,08;34,38;74,25;4,63
2023-09-07;0,61;0,34;9,67;29,33;43,63;58,33;5,46
2023-09-08;0,62;0,27;8,33;32,25;44,63;66,42;6,25
2023-09-09;0,6;0,21;3,38;24,88;29,75;75,29;5,92
2023-09-10;0,6;0,2;3,92;22,13;27,83;60,88;5,29
2023-09-11;0,6;0,21;3,88;19,29;24,92;55,96;5,29
2023-09-12;0,63;0,23;6,75;24,33;34,38;53,38;4,96
2023-09-13;0,65;0,24;4,71;20,0;26,92;67,54;4,79
2023-09-14;0,62;0,26;6,83;28,79;38,92;47,63;5,42
2023-09-15;0,64;0,29;8,42;32,71;45,5;38,13;5,88
2023-09-16;0,6;0,26;3,63;20,88;26,29;47,38;4,79
2023-09-17;0,6;0,32;3,54;18,04;23,04;47,46;4,92
2023-09-18;0,6;0,27;4,17;18,46;24,83;63,33;4,25
2023-09-19;0,64;0,3;10,38;26,63;42,38;43,5;5,79
2023-09-20;0,6;0,26;5,29;23,75;31,58;54,83;5,13
2023-09-21;0,6;0,25;9,08;24,08;37,88;57,29;5,88
2023-09-22;0,6;0,24;6,79;22,25;32,42;57,92;4,58
2023-09-23;0,72;0,31;8,58;30,96;43,88;53,29;5,67
2023-09-24;0,6;0,25;13,75;33,71;54,63;46,42;5,96
2023-09-25;0,71;0,34;15,75;37,17;61,08;41,17;5,96
2023-09-26;0,67;0,3;14,25;32,96;54,38;42,38;6,0
2023-09-27;0,68;0,32;5,96;24,29;33,5;53,83;6,0
2023-09-28;0,6;0,31;10,13;25,25;40,58;47,42;6,0
2023-09-29;0,61;0,33;8,67;32,63;45,71;47,21;6,0
2023-09-30;0,62;0,31;2,63;27,5;31,67;59,25;6,25
2023-10-01;0,62;0,33;2,08;21,17;24,5;64,88;6,25
2023-10-02;0,66;0,39;14,04;29,33;50,58;45,17;6,38
2023-10-03;0,62;0,34;10,58;23,92;39,96;47,0;6,33
2023-10-04;0,65;0,37;11,88;24,83;43,0;47,5;6,67
2023-10-05;0,6;0,29;11,25;29,88;47,0;41,21;6,38
2023-10-06;0,73;0,28;14,42;29,54;51,29;47,75;5,38
2023-10-07;0,6;0,28;6,58;27,21;37,42;53,13;4,71
2023-10-08;0,6;0,25;4,63;25,08;32,21;42,38;4,88
2023-10-09;0,65;0,24;8,25;26,71;39,25;44,38;4,67
2023-10-10;0,65;0,24;8,63;29,17;42,17;45,42;4,88
2023-10-11;0,65;0,25;9,75;33,29;48,17;38,54;4,67
2023-10-12;0,6;0,24;5,21;27,0;34,92;44,21;4,63
2023-10-13;0,6;0,23;5,13;22,58;30,25;53,71;4,75
2023-10-14;0,6;0,25;3,21;25,75;30,63;48,33;4,92
2023-10-15;0,6;0,23;3,75;23,17;28,79;40,08;4,96
2023-10-16;0,64;0,23;3,71;26,67;32,29;43,42;5,04
2023-10-17;0,67;0,3;15,63;29,25;53,04;28,5;4,77
2023-10-18;0,79;0,32;17,25;24,58;50,96;39,38;3,83
2023-10-19;0,82;0,23;8,79;19,38;32,88;55,13;3,46
2023-10-20;0,62;0,2;1,63;8,75;11,04;72,38;3,29
2023-10-21;0,6;0,2;1,25;9,04;11,17;74,42;2,38
2023-10-22;0,6;0,21;3,25;20,04;25,08;53,04;2,04
2023-10-23;0,89;0,34;4,29;19,13;25,63;65,29;2,75
2023-10-24;0,63;0,25;5,33;20,42;28,42;50,21;2,83
2023-10-25;0,85;0,22;1,96;12,33;15,33;60,67;2,21
2023-10-26;0,96;0,35;5,79;17,79;26,71;42,09;3,0
2023-10-27;0,73;0,21;1,46;8,67;11,08;75,54;2,5
2023-10-28;0,62;0,28;4,08;19,13;25,17;50,58;2,67
2023-10-29;0,61;0,3;5,87;25,43;34,3;37,52;2,83
2023-10-30;0,61;0,28;12,25;25,1;43,45;38,42;3,0
2023-10-31;0,79;0,27;11,08;28,58;45,46;36,13;2,92
2023-11-01;0,62;0,28;7,0;22,33;32,92;37,58;2,75
2023-11-02;0,6;0,25;1,96;7,79;10,58;68,67;2,96
2023-11-03;0,89;0,2;1,46;7,38;9,67;71,71;2,04
2023-11-04;0,6;0,26;1,75;10,71;13,5;60,58;2,25
2023-11-05;0,6;0,22;1,08;6,75;8,67;73,21;2,29
2023-11-06;0,84;0,33;13,29;28,38;48,33;42,5;2,04
2023-11-07;0,65;0,33;10,5;28,54;44,42;34,46;2,04
2023-11-08;0,6;0,31;5,08;26,04;33,38;43,0;2,0
2023-11-09;0,81;0,42;17,67;38,96;65,92;23,46;2,67
2023-11-10;0,78;0,39;16,88;26,21;51,5;44,29;2,42
2023-11-11;1,03;0,4;9,13;36,83;50,58;24,75;2,63
2023-11-12;0,79;0,45;13,17;30,33;50,29;23,21;3,0
2023-11-13;0,97;0,43;10,58;32,33;48,29;24,79;3,0
2023-11-14;0,65;0,43;8,54;29,58;42,33;23,83;3,0
2023-11-15;0,65;0,44;11,04;29,83;46,63;31,63;3,0
2023-11-16;0,75;0,48;7,71;28,33;39,83;29,88;3,04
2023-11-17;0,79;0,49;27,17;35,04;76,54;21,67;3,04
2023-11-18;0,65;0,43;8,13;26,13;38,25;32,83;3,08
2023-11-19;0,62;0,43;4,58;24,0;30,96;35,17;3,0
2023-11-20;0,86;0,52;24,92;37,33;75,0;22,83;3,13
2023-11-21;0,77;0,44;11,04;29,92;46,92;36,25;3,08
2023-11-22;0,7;0,3;7,04;28,21;39,04;41,13;2,54
2023-11-23;0,65;0,27;6,21;33,54;42,54;28,71;2,38
2023-11-24;0,62;0,28;3,88;22,58;28,17;38,75;2,92
2023-11-25;0,64;0,27;4,21;20,88;27,13;39,58;3,54
2023-11-26;0,71;0,3;9,21;26,67;40,79;36,33;4,0
2023-11-27;0,72;0,34;11,82;32,27;50,18;21,45;2,82
2023-11-28;0,84;0,4;16,25;34,17;58,75;27,33;2,13
2023-11-29;1,7;0,52;43,21;46,96;112,75;12,79;2,5
2023-11-30;1,47;0,4;28,33;26,63;69,67;27,96;2,82
2023-12-01;0,71;0,38;8,81;20,29;33,81;45,91;2,41
2023-12-02;0,67;0,47;6,67;21,5;31,67;42,79;1,71
2023-12-03;0,71;0,53;8,0;22,63;34,67;34,0;2,17
2023-12-04;0,76;0,34;15,75;34,54;58,17;29,29;3,21
2023-12-05;0,72;0,26;15,75;38,96;62,88;19,92;2,92
2023-12-06;0,73;0,28;9,38;30,0;44,08;24,42;2,63
2023-12-07;0,65;0,3;8,29;22,71;35,42;34,83;2,92
2023-12-08;0,63;0,32;4,0;21,79;27,75;32,17;2,08
2023-12-09;0,69;0,32;6,17;24,92;34,29;35,46;2,63
2023-12-10;0,68;0,38;7,71;25,38;37,08;26,33;3,29
2023-12-11;0,74;0,41;19,29;34,54;63,63;12,08;3,38
2023-12-12;0,83;0,43;30,92;40,88;87,71;13,17;3,88
2023-12-13;0,78;0,34;8,08;20,71;32,92;42,63;2,71
2023-12-14;0,6;0,31;2,38;14,21;17,63;49,21;1,71
2023-12-15;0,89;0,42;22,67;41,83;76,17;22,67;3,46
2023-12-16;0,82;0,42;16,0;33,71;58,08;20,38;4,58
2023-12-17;0,85;0,45;13,38;32,83;52,75;19,5;4,46
2023-12-18;0,92;0,46;26,17;42,0;81,75;15,54;4,17
2023-12-19;0,65;0,36;8,13;35,96;48,5;22,88;3,58
2023-12-20;0,65;0,39;10,88;34,04;50,58;18,58;3,13
2023-12-21;0,65;0,4;9,17;34,63;48,5;26,63;3,46
2023-12-22;0,72;0,35;4,59;29,64;36,36;39,0;3,09
2023-12-23;0,62;0,32;1,96;22,92;25,92;43,58;3,25
2023-12-24;0,6;0,31;1,75;17,92;20,75;38,08;3,13
2023-12-25;0,71;0,34;5,83;20,08;29,0;29,96;3,25
2023-12-26;0,7;0,34;9,04;24,83;38,46;32,13;3,38
2023-12-27;0,83;0,37;17,58;36,08;62,67;28,83;4,21
2023-12-28;0,87;0,42;20,58;52,0;83,42;8,29;5,67
2023-12-29;1,14;0,51;28,58;50,58;94,0;11,25;4,42
2023-12-30;0,91;0,47;14,21;34,38;55,96;24,13;3,75
2023-12-31;0,88;0,46;10,33;34,29;49,79;22,83;4,33
2024-01-01;0,86;0,48;10,25;30,46;46,08;20,92;4,25
2024-01-02;0,66;0,41;7,79;31,54;43,04;27,92;4,13
2024-01-03;0,91;0,51;16,92;40,33;66,0;21,04;4,17
2024-01-04;1,19;0,63;36,21;40,42;95,63;17,29;5,29
2024-01-05;0,76;0,43;17,13;35,13;61,17;18,67;4,63
2024-01-06;0,6;0,26;1,04;10,17;11,88;55,17;3,17
2024-01-07;0,6;0,22;1,0;8,79;10,33;63,25;2,46
2024-01-08;0,71;0,33;10,83;34,08;50,46;35,71;2,58
2024-01-09;0,87;0,41;15,92;41,33;65,46;20,38;4,13
2024-01-10;0,86;0,48;25,46;48,96;87,71;4,83;4,88
2024-01-11;0,65;0,38;5,88;26,71;35,46;22,38;3,71
2024-01-12;0,62;0,38;4,33;23,25;29,67;26,46;3,54
2024-01-13;0,7;0,39;5,67;25,42;33,75;27,42;4,04
2024-01-14;0,61;0,4;1,75;21,71;24,58;33,0;4,83
2024-01-15;0,76;0,45;14,71;34,29;56,54;14,42;5,13
2024-01-16;1,02;0,55;32,92;40,21;90,13;7,13;5,58
2024-01-17;0,73;0,47;12,5;30,79;49,79;28,0;4,92
2024-01-18;0,61;0,36;2,08;15,42;18,46;58,29;4,17
2024-01-19;0,88;0,28;3,04;28,75;33,29;34,96;4,38
2024-01-20;0,71;0,2;7,79;26,54;38,29;35,33;4,13
2024-01-21;0,77;0,43;10,08;27,67;42,83;22,92;5,63
2024-01-22;0,61;0,48;8,67;31,58;44,75;22,92;5,25
2024-01-23;0,9;0,58;20,88;32,0;63,5;22,04;5,25
2024-01-24;1,0;0,55;23,14;42,41;77,45;11,14;5,5
2024-01-25;0,79;0,46;24,63;38,88;76,38;12,42;5,0
2024-01-26;0,74;0,45;26,0;39,08;78,63;14,58;5,79
2024-01-27;0,93;0,52;23,38;45,83;81,38;12,96;6,04
2024-01-28;0,84;0,51;17,67;28,58;55,29;29,96;5,13
2024-01-29;0,63;0,43;14,21;36,54;58,04;33,21;4,54
2024-01-30;0,73;0,51;18,0;37,83;65,08;33,29;4,88
2024-01-31;0,65;0,48;16,29;41,21;65,88;29,13;4,5
2024-02-01;0,6;0,43;8,79;30,92;44,04;27,83;4,46
2024-02-02;0,6;0,47;8,63;33,42;46,42;23,75;4,25
2024-02-03;0,65;0,46;8,67;24,46;37,63;32,25;4,71
2024-02-04;0,67;0,45;4,63;24,13;31,13;38,0;4,96
2024-02-05;0,79;0,47;11,17;32,04;48,92;32,33;4,96
2024-02-06;0,72;0,51;21,13;42,17;74,08;27,63;5,0
2024-02-07;0,67;0,53;15,25;35,75;58,88;25,5;4,13
2024-02-08;0,6;0,47;10,29;27,83;43,46;32,33;4,13
