date;no;no2;nox;so2
2015-04-29;28,0;37,67;80,04;3,96
2015-04-30;14,77;32,45;54,64;3,23
2015-05-01;1,71;16,79;19,13;2,0
2015-05-02;4,88;32,17;39,21;4,13
2015-05-03;2,54;17,96;21,42;2,88
2015-05-04;12,38;58,38;76,83;8,17
2015-05-05;12,46;39,79;58,58;3,88
2015-05-06;18,46;38,63;66,33;3,17
2015-05-07;15,42;42,0;65,42;4,0
2015-05-08;14,42;44,0;65,92;3,38
2015-05-09;6,0;35,33;44,17;2,83
2015-05-10;4,38;27,58;33,92;3,13
2015-05-11;9,63;36,21;50,63;3,38
2015-05-12;12,0;41,13;59,0;3,75
2015-05-13;5,96;32,63;41,29;2,13
2015-05-14;13,63;39,17;59,67;3,04
2015-05-15;3,42;19,92;24,63;1,17
2015-05-16;2,29;17,21;20,38;1,33
2015-05-17;2,29;18,83;21,79;2,58
2015-05-18;7,83;31,5;43,25;2,75
2015-05-19;14,21;38,58;59,67;2,5
2015-05-20;5,58;20,46;28,75;1,0
2015-05-21;7,71;24,33;35,88;1,21
2015-05-22;6,38;27,46;36,63;1,58
2015-05-23;2,54;22,83;26,42;1,92
2015-05-24;2,13;19,63;22,75;2,71
2015-05-25;5,29;31,67;39,67;2,96
2015-05-26;4,04;22,33;28,38;1,58
2015-05-27;4,18;22,91;29,05;1,52
2015-05-28;9,33;27,42;41,08;1,83
2015-05-29;10,38;33,42;48,92;2,25
2015-05-30;4,17;26,67;32,92;1,88
2015-05-31;1,79;18,5;21,04;1,92
2015-06-01;4,13;23,71;29,42;1,75
2015-06-02;8,96;35,54;49,04;2,17
2015-06-03;12,38;34,83;53,33;2,33
2015-06-04;12,82;46,5;65,82;3,77
2015-06-05;9,96;41,58;56,38;2,17
2015-06-06;5,88;34,75;43,54;5,83
2015-06-07;2,67;26,92;30,67;2,42
2015-06-08;5,08;41,71;49,42;1,79
2015-06-09;12,13;39,46;57,75;1,88
2015-06-10;6,21;36,29;45,67;2,29
2015-06-11;5,33;35,54;43,42;1,42
2015-06-12;8,29;27,67;39,83;1,0
2015-06-13;1,63;18,75;21,17;1,46
2015-06-14;2,38;16,33;19,79;1,0
2015-06-15;3,82;26,86;32,27;1,32
2015-06-16;4,96;36,46;43,71;1,17
2015-06-17;4,08;24,67;30,42;1,79
2015-06-18;4,83;21,88;28,92;1,54
2015-06-19;6,29;25,38;34,71;1,67
2015-06-20;4,29;20,79;26,92;2,08
2015-06-21;3,21;20,71;25,46;2,46
2015-06-22;9,42;22,83;36,83;1,38
2015-06-23;6,04;29,42;38,17;9,29
2015-06-24;1,96;14,17;16,63;7,13
2015-06-25;4,71;22,83;29,67;2,67
2015-06-26;6,25;25,38;34,79;1,54
2015-06-27;3,42;21,38;26,08;1,38
2015-06-28;2,33;19,54;22,67;1,79
2015-06-29;12,54;35,25;54,08;3,38
2015-06-30;6,63;37,13;46,75;3,21
2015-07-01;9,54;40,96;55,33;1,92
2015-07-02;4,79;30,63;37,38;1,5
2015-07-03;10,25;42,13;57,58;3,0
2015-07-04;4,33;40,38;46,71;3,67
2015-07-05;2,42;25,46;28,88;2,0
2015-07-06;9,86;40,21;56,5;2,35
2015-07-07;9,92;34,5;49,29;2,25
2015-07-08;6,46;30,71;40,25;1,13
2015-07-09;4,54;22,5;29,17;1,38
2015-07-10;10,5;29,75;45,5;1,42
2015-07-11;3,92;20,0;25,83;1,08
2015-07-12;2,54;15,67;19,04;1,0
2015-07-13;6,63;23,92;33,75;1,0
2015-07-14;8,13;27,83;39,83;1,04
2015-07-15;14,0;34,79;55,92;1,79
2015-07-16;6,71;34,33;44,25;1,58
2015-07-17;11,75;31,04;48,83;1,21
2015-07-18;4,5;21,5;27,96;1,0
2015-07-19;1,67;21,92;24,46;1,33
2015-07-20;9,74;26,74;41,17;1,13
2015-07-21;9,5;29,33;43,54;1,04
2015-07-22;4,88;28,54;35,54;1,04
2015-07-23;4,5;26,96;33,42;1,04
2015-07-24;5,96;23,17;32,0;1,04
2015-07-25;1,25;13,5;14,58;1,0
2015-07-26;2,04;15,13;17,5;1,0
2015-07-27;8,75;24,13;36,92;1,38
2015-07-28;8,63;27,33;39,83;1,21
2015-07-29;6,17;25,0;33,96;1,0
2015-07-30;2,54;17,79;20,88;1,0
2015-07-31;5,58;29,54;37,83;1,38
2015-08-01;1,54;17,75;19,46;1,0
2015-08-02;2,54;21,67;25,25;1,17
2015-08-03;8,73;30,82;43,64;1,23
2015-08-04;3,33;;26,92;1,0
2015-08-05;12,5;31,58;50,21;1,67
2015-08-06;12,04;29,83;47,96;1,42
2015-08-07;14,32;29,32;51,0;1,41
2015-08-08;4,13;30,83;36,67;1,08
2015-08-09;2,25;16,96;19,92;1,17
2015-08-10;4,71;19,17;25,71;1,13
2015-08-11;5,92;26,96;35,42;1,5
2015-08-12;7,67;25,33;36,58;1,21
2015-08-13;3,08;23,63;28,04;1,0
2015-08-14;5,21;24,08;31,63;1,29
2015-08-15;1,88;15,46;17,63;1,46
2015-08-16;2,63;17,88;21,42;1,58
2015-08-17;4,92;25,5;32,83;1,46
2015-08-18;1,17;21,33;22,33;2,0
2015-08-19;3,38;20,23;24,62;1,15
2015-08-20;11,36;30,91;47,86;1,86
2015-08-21;8,04;24,17;35,83;1,13
2015-08-22;3,5;26,29;31,29;1,0
2015-08-23;2,29;18,92;22,0;1,0
2015-08-24;4,33;26,83;33,17;1,17
2015-08-25;10,25;22,79;38,04;2,17
2015-08-26;6,13;24,38;33,38;1,42
2015-08-27;10,88;25,92;42,0;1,25
2015-08-28;13,42;27,5;47,58;1,29
2015-08-29;5,38;21,58;29,46;1,25
2015-08-30;2,88;22,46;26,42;1,29
2015-08-31;11,67;28,96;46,25;1,46
2015-09-01;4,95;21,24;28,38;1,1
2015-09-02;12,08;41,67;59,92;1,25
2015-09-03;2,45;22,09;25,64;2,0
2015-09-04;7,46;41,75;52,54;1,54
2015-09-05;3,33;20,88;25,58;1,33
2015-09-06;2,63;16,79;20,29;1,46
2015-09-07;10,54;27,67;43,29;2,17
2015-09-08;4,92;27,92;34,88;1,88
2015-09-09;12,67;40,54;59,54;2,75
2015-09-10;31,92;66,85;115,08;3,0
2015-09-14;4,09;25,64;31,27;1,45
2015-09-15;17,76;40,95;67,71;2,48
2015-09-16;19,67;31,21;60,96;1,63
2015-09-17;3,25;21,04;25,71;1,13
2015-09-18;4,46;29,79;36,13;2,38
2015-09-19;6,5;25,58;34,96;2,83
2015-09-20;1,42;15,17;16,83;1,88
2015-09-21;11,0;36,75;53,21;3,0
2015-09-22;19,25;37,33;66,29;3,13
2015-09-23;3,75;20,29;25,54;1,83
2015-09-24;4,08;24,29;30,29;1,17
2015-09-25;15,0;38,79;61,25;4,04
2015-09-26;6,17;28,29;37,25;2,0
2015-09-27;3,58;32,17;37,54;2,67
2015-09-28;12,75;34,38;53,54;3,54
2015-09-29;14,62;42,0;64,05;3,05
2015-09-30;3,13;32,5;36,92;1,54
2015-10-01;18,79;40,17;68,58;2,42
2015-10-02;21,67;43,54;76,42;2,83
2015-10-03;7,33;42,71;53,67;1,83
2015-10-04;6,08;33,79;42,5;2,5
2015-10-05;27,5;43,88;85,42;2,71
2015-10-06;28,21;41,5;84,21;2,63
2015-10-07;10,42;28,79;44,21;2,21
2015-10-08;9,92;37,83;52,58;2,33
2015-10-09;32,5;46,21;95,5;4,42
2015-10-10;9,96;34,58;49,38;3,63
2015-10-11;4,67;33,0;40,0;3,5
2015-10-12;4,13;34,04;39,88;3,54
2015-10-13;17,14;39,81;65,62;2,59
2015-10-14;12,75;38,88;58,0;2,67
2015-10-15;9,71;40,25;54,79;4,17
2015-10-16;20,21;48,42;79,08;5,29
2015-10-17;15,71;41,42;65,33;5,79
2015-10-18;8,75;47,33;60,54;5,38
2015-10-19;13,25;44,92;64,63;4,83
2015-10-20;7,46;36,92;48,08;3,46
2015-10-21;5,33;29,25;36,71;2,33
2015-10-22;14,58;43,63;65,79;3,5
2015-10-23;19,25;50,75;79,67;4,38
2015-10-24;30,0;50,71;96,46;6,42
2015-10-25;9,83;34,67;49,17;4,33
2015-10-26;18,86;58,33;86,9;4,41
2015-10-27;19,21;49,17;77,96;2,71
2015-10-28;19,04;42,38;71,13;2,58
2015-10-29;43,75;53,63;120,08;5,54
2015-10-30;37,33;46,04;102,67;5,75
2015-10-31;23,67;38,87;74,73;5,93
2015-11-02;1,83;13,67;15,75;2,5
2015-11-03;26,08;33,92;73,21;2,58
2015-11-04;27,67;44,58;86,79;3,29
2015-11-05;42,63;51,13;116,21;5,08
2015-11-06;45,13;54,08;122,92;4,79
2015-11-07;19,42;38,92;68,42;4,88
2015-11-08;13,46;36,71;56,88;3,38
2015-11-09;23,36;45,55;80,95;3,22
2015-11-10;22,21;39,21;72,88;2,54
2015-11-11;34,58;43,0;95,54;3,33
2015-11-12;48,83;42,33;116,58;3,75
2015-11-13;16,29;45,29;70,0;2,75
2015-11-14;5,71;25,5;33,92;2,17
2015-11-15;13,54;31,83;52,13;4,17
2015-11-16;30,5;43,04;89,29;5,08
2015-11-17;26,42;41,92;82,04;4,0
2015-11-18;40,58;45,54;107,25;4,46
2015-11-19;46,5;54,5;125,21;4,83
2015-11-20;26,33;42,58;82,5;3,25
2015-11-21;4,67;16,96;23,67;1,13
2015-11-22;16,29;28,63;53,29;1,79
2015-11-23;23,29;50,0;85,04;3,42
2015-11-24;28,38;57,21;100,17;3,5
2015-11-25;61,0;61,0;154,04;4,71
2015-11-26;60,92;50,92;143,79;5,46
2015-11-27;62,09;60,64;155,27;5,52
2015-11-28;29,5;46,21;90,88;3,71
2015-11-29;14,75;34,25;56,42;3,33
2015-11-30;36,54;51,88;107,46;4,46
2015-12-01;51,13;53,79;131,42;3,92
2015-12-02;70,58;63,54;170,96;5,71
2015-12-03;74,54;60,5;174,33;6,33
2015-12-04;61,13;61,83;154,79;5,0
2015-12-05;52,33;58,63;138,08;6,83
2015-12-06;40,25;51,17;112,75;4,88
2015-12-07;81,88;58,83;183,71;4,79
2015-12-08;44,75;40,79;108,67;3,5
2015-12-09;69,95;49,86;156,76;4,41
2015-12-10;57,71;51,33;139,5;4,13
2015-12-11;48,46;49,83;123,71;3,88
2015-12-12;24,54;40,5;77,71;4,63
2015-12-13;20,13;36,71;67,13;4,42
2015-12-14;85,33;54,38;184,42;7,33
2015-12-15;55,5;52,83;137,46;6,5
2015-12-16;56,88;48,04;134,63;4,25
2015-12-17;74,04;57,08;169,96;5,5
2015-12-18;90,46;58,67;196,79;5,79
2015-12-19;72,04;49,79;159,46;5,38
2015-12-20;41,33;50,21;113,04;4,0
2015-12-21;36,75;45,79;101,42;3,54
2015-12-22;22,73;32,59;67,0;2,77
2015-12-23;47,71;53,04;125,46;4,0
2015-12-24;44,25;51,58;118,58;3,33
2015-12-25;22,46;36,63;70,71;1,88
2015-12-26;17,29;32,25;58,13;1,96
2015-12-27;20,63;40,38;71,42;2,38
2015-12-28;54,88;58,54;142,25;4,71
2015-12-29;60,33;53,13;145,17;4,33
2015-12-30;42,21;48,33;112,38;4,13
2015-12-31;24,0;42,17;78,5;3,54
2016-01-01;21,96;36,46;69,71;2,13
2016-01-02;10,67;34,17;49,96;1,38
2016-01-03;4,5;29,08;35,75;2,33
2016-01-04;24,08;47,29;83,83;2,21
2016-01-05;17,46;43,58;69,96;1,5
2016-01-06;2,63;16,21;19,79;1,0
2016-01-07;8,79;30,75;44,13;1,54
2016-01-08;11,0;28,58;45,13;1,29
2016-01-09;19,79;37,96;67,71;1,79
2016-01-10;2,17;12,33;15,33;1,04
2016-01-11;3,73;19,09;24,41;1,0
2016-01-12;4,08;20,17;25,88;1,04
2016-01-13;8,67;38,25;51,33;1,96
2016-01-14;19,63;47,42;76,92;2,96
2016-01-15;11,33;42,42;59,46;1,79
2016-01-16;3,96;29,25;35,17;1,21
2016-01-17;10,5;33,71;49,38;3,38
2016-01-18;40,5;54,83;116,42;6,08
2016-01-19;28,25;52,5;95,38;3,0
2016-01-20;54,64;61,45;144,77;4,7
2016-01-21;47,33;54,33;126,33;4,63
2016-01-22;57,33;54,83;142,13;5,21
2016-01-23;37,25;43,38;99,96;5,04
2016-01-24;11,54;32,08;49,25;3,63
2016-01-25;27,92;44,42;86,71;2,21
2016-01-26;35,08;46,38;99,33;3,92
2016-01-27;23,04;37,88;72,75;3,0
2016-01-28;39,38;51,13;110,88;3,88
2016-01-29;45,46;52,33;121,29;4,38
2016-01-30;19,08;40,75;69,46;4,29
2016-01-31;17,38;38,08;64,42;3,96
2016-02-01;29,38;39,71;83,96;3,63
2016-02-02;28,82;47,32;91,05;4,43
2016-02-03;27,63;43,79;85,96;3,38
2016-02-04;20,42;52,63;83,71;3,38
2016-02-05;19,63;50,71;80,5;3,54
2016-02-06;27,25;54,17;95,42;4,29
2016-02-07;9,46;31,04;45,25;2,21
2016-02-08;28,92;44,04;87,88;3,71
2016-02-09;7,79;24,08;35,79;1,71
2016-02-10;6,38;26,42;35,63;1,42
2016-02-11;9,63;34,63;48,79;1,92
2016-02-12;27,29;35,58;76,88;3,33
2016-02-13;8,54;24,21;36,96;1,79
2016-02-14;1,83;13,79;16,33;1,08
2016-02-15;14,4;38,75;60,25;2,37
2016-02-16;34,71;51,13;103,92;3,5
2016-02-17;10,79;41,92;58,21;2,92
2016-02-18;27,0;59,21;100,21;5,63
2016-02-19;28,75;51,58;95,04;4,63
2016-02-20;21,83;45,21;78,04;5,92
2016-02-21;8,29;38,29;50,75;7,63
2016-02-22;33,88;60,75;112,21;10,08
2016-02-23;43,13;58,54;124,08;5,08
2016-02-24;25,13;48,63;86,58;4,79
2016-02-25;13,46;42,88;63,0;3,42
2016-02-26;19,75;43,38;73,21;2,71
2016-02-27;4,42;17,17;23,42;1,54
2016-02-28;2,33;18,79;22,0;1,79
2016-02-29;5,5;37,04;45,13;2,33
2016-03-01;11,8;46,4;63,95;2,95
2016-03-02;14,42;35,63;57,0;3,21
2016-03-03;3,5;21,21;26,33;1,21
2016-03-04;9,92;35,96;50,71;2,21
2016-03-05;3,04;18,38;22,96;1,21
2016-03-06;2,42;19,29;22,63;1,83
2016-03-07;6,11;37,44;47,0;2,44
2016-03-11;17,6;41,4;67,7;5,0
2016-03-12;10,79;39,21;55,5;5,17
2016-03-13;3,92;25,08;30,71;5,29
2016-03-14;17,75;53,13;79,67;9,46
2016-03-15;32,17;67,5;116,38;7,71
2016-03-16;8,42;40,08;52,58;4,45
2016-03-17;15,67;45,67;69,17;2,04
2016-03-18;27,13;44,33;85,0;3,67
2016-03-19;9,58;36,58;50,71;2,54
2016-03-20;3,29;27,17;31,63;3,46
2016-03-21;14,58;45,46;67,38;3,71
2016-03-22;12,38;42,96;61,79;2,25
2016-03-23;5,04;27,83;35,0;1,46
2016-03-24;18,52;46,33;74,05;3,41
2016-03-25;5,63;34,67;42,88;6,63
2016-03-26;4,17;24,71;30,67;6,5
2016-03-27;2,73;21,64;25,09;6,32
2016-03-28;4,79;29,0;36,04;5,92
2016-03-29;20,33;38,71;69,38;6,71
2016-03-30;16,88;42,79;68,38;7,39
2016-03-31;10,13;45,63;60,79;4,04
2016-04-01;15,13;51,67;74,33;2,67
2016-04-02;8,67;35,29;48,08;3,92
2016-04-03;7,54;33,63;44,75;4,67
2016-04-04;22,38;39,08;73,04;5,0
2016-04-05;6,33;32,21;41,17;3,75
2016-04-06;10,09;40,59;55,5;4,05
2016-04-07;4,92;32,08;39,25;4,08
2016-04-08;5,71;29,63;37,71;2,58
2016-04-09;3,88;20,46;26,21;1,67
2016-04-10;4,92;33,17;40,63;4,67
2016-04-11;18,21;48,0;75,42;5,33
2016-04-12;19,63;33,63;63,25;4,21
2016-04-13;21,83;41,25;74,5;4,17
2016-04-14;13,92;41,96;62,42;5,29
2016-04-15;12,63;32,83;51,54;3,92
2016-04-16;7,42;28,42;39,42;4,63
2016-04-17;2,96;17,83;21,83;2,88
2016-04-18;14,54;31,21;52,83;6,04
2016-04-19;23,83;45,5;81,71;5,29
2016-04-20;3,29;35,13;39,63;4,79
2016-04-21;7,33;41,96;52,71;2,75
2016-04-22;16,04;42,88;66,75;4,33
2016-04-23;6,71;31,04;40,96;3,83
2016-04-24;3,38;19,63;24,71;3,33
2016-04-25;4,68;22,5;29,18;2,18
2016-04-26;12,79;31,08;50,5;3,71
2016-04-27;2,42;19,92;23,13;3,17
2016-04-28;3,75;30,63;36,0;3,21
2016-04-29;18,67;34,33;62,46;4,04
2016-04-30;4,46;29,25;35,67;3,04
2016-05-01;2,58;18,88;22,29;2,13
2016-05-02;4,67;30,58;37,29;2,17
2016-05-03;10,71;38,71;54,81;5,68
2016-05-04;11,42;33,96;51,04;4,04
2016-05-05;12,67;35,71;54,75;5,13
2016-05-06;3,75;39,42;44,83;4,88
2016-05-07;3,13;30,83;35,21;3,88
2016-05-08;1,54;19,38;21,38;3,71
2016-05-09;3,13;35,0;39,75;3,29
2016-05-10;18,58;52,17;80,13;3,33
2016-05-11;19,08;35,88;64,71;3,17
2016-05-12;14,29;34,75;56,38;3,83
2016-05-13;17,29;46,83;72,92;5,08
2016-05-14;5,25;32,83;40,42;4,13
2016-05-15;3,13;24,08;28,71;4,63
2016-05-16;1,92;15,88;18,46;4,0
2016-05-17;15,73;30,73;54,36;4,0
2016-05-18;21,09;49,0;80,82;3,38
2016-05-19;;;;4,96
2016-05-20;4,0;14,7;20,2;3,25
2016-05-21;4,79;21,0;28,08;3,54
2016-05-22;3,58;19,75;25,08;3,04
2016-05-23;5,71;19,13;27,63;2,08
2016-05-24;9,92;29,17;44,08;3,25
2016-05-25;13,5;32,5;53,04;5,0
2016-05-26;7,81;29,38;40,95;4,52
2016-05-27;14,63;28,96;50,79;4,08
2016-05-28;3,71;22,71;27,96;3,04
2016-05-29;1,92;14,17;16,54;1,96
2016-05-30;7,96;22,96;34,67;3,79
2016-05-31;5,13;23,75;30,96;4,38
2016-06-01;5,25;27,75;35,21;4,63
2016-06-02;5,96;27,25;36,04;4,5
2016-06-03;10,46;29,71;45,46;3,92
2016-06-04;5,04;38,13;45,5;5,92
2016-06-05;2,92;19,75;23,83;3,46
2016-06-06;6,86;25,86;35,86;2,91
2016-06-07;11,29;35,46;52,33;4,17
2016-06-08;9,79;34,58;49,25;4,13
2016-06-09;11,71;32,42;50,08;5,42
2016-06-10;10,54;37,58;53,46;5,29
2016-06-11;2,54;18,33;21,67;4,21
2016-06-12;2,54;18,83;22,25;2,92
2016-06-13;2,25;17,54;20,42;2,96
2016-06-14;4,5;25,04;31,25;2,29
2016-06-15;6,25;23,04;32,17;3,17
2016-06-16;4,18;14,86;20,91;1,59
2016-06-17;5,0;17,58;25,21;1,88
2016-06-18;2,21;15,63;18,58;1,63
2016-06-19;3,75;17,21;22,5;2,33
2016-06-20;1,0;16,0;17,0;1,0
2016-06-21;3,33;17,11;21,78;1,11
2016-06-22;6,0;34,19;43,0;4,78
2016-06-23;14,13;41,17;62,46;4,5
2016-06-24;3,96;27,21;33,0;9,88
2016-06-25;2,5;18,21;21,88;2,71
2016-06-26;1,83;15,5;18,17;1,83
2016-06-27;4,54;16,92;23,46;1,0
2016-06-28;8,33;19,04;31,21;1,08
2016-06-29;5,57;25,57;33,43;1,13
2016-06-30;5,5;29,79;37,67;1,71
2016-07-01;12,13;33,25;51,33;1,88
2016-07-02;6,29;27,75;37,13;1,46
2016-07-03;1,54;15,83;17,88;1,0
2016-07-04;9,33;29,96;43,75;2,63
2016-07-05;4,54;28,88;35,5;1,75
2016-07-06;8,46;40,21;52,71;1,71
2016-07-07;6,0;28,81;37,43;1,09
2016-07-08;2,83;26,58;30,54;2,33
2016-07-09;3,21;34,5;38,75;1,63
2016-07-10;1,96;23,92;26,67;1,92
2016-07-11;5,42;37,67;45,63;1,33
2016-07-12;2,17;18,38;21,38;1,13
2016-07-13;3,67;16,92;21,75;1,04
2016-07-14;4,38;17,54;23,54;1,0
2016-07-15;8,08;25,88;37,63;1,0
2016-07-16;6,92;29,38;39,67;1,17
2016-07-17;2,67;24,54;28,38;1,54
2016-07-18;11,33;32,04;48,88;2,0
2016-07-19;13,5;34,21;54,46;1,29
2016-07-20;15,25;40,0;63,04;1,54
2016-07-21;5,5;35,77;43,95;1,91
2016-07-22;5,63;43,71;51,92;2,13
2016-07-23;2,79;23,17;27,29;1,04
2016-07-24;3,17;26,29;30,46;1,29
2016-07-25;11,96;32,5;50,33;1,38
2016-07-26;8,33;31,21;43,5;1,58
2016-07-27;8,79;29,21;42,21;1,46
2016-07-28;8,58;27,79;40,5;1,33
2016-07-29;10,17;32,0;47,21;1,04
2016-07-30;4,25;26,71;32,71;1,0
2016-07-31;1,83;17,71;19,92;1,21
2016-08-01;4,0;15,46;21,0;1,0
2016-08-02;4,59;19,32;25,86;1,36
2016-08-03;6,83;26,83;36,71;2,42
2016-08-04;9,13;40,25;53,75;3,08
2016-08-05;2,5;16,88;20,21;3,08
2016-08-06;3,58;17,17;21,75;2,67
2016-08-07;2,71;27,75;31,33;3,17
2016-08-08;4,29;33,71;39,71;3,42
2016-08-09;7,42;38,04;49,08;4,54
2016-08-10;6,17;24,96;33,88;2,46
2016-08-11;2,88;22,25;26,21;2,63
2016-08-12;;27,79;38,13;3,83
2016-08-13;2,29;23,38;26,67;3,92
2016-08-14;2,29;22,42;25,54;3,42
2016-08-15;3,04;22,79;26,96;3,04
2016-08-16;3,96;20,67;26,38;2,13
2016-08-17;4,78;21,83;28,52;2,39
2016-08-18;8,58;27,33;39,96;2,46
2016-08-19;5,46;24,0;32,04;2,58
2016-08-20;4,29;20,88;27,08;3,33
2016-08-21;1,75;17,38;19,42;2,79
2016-08-22;6,46;20,25;29,63;3,54
2016-08-23;9,17;29,04;42,54;4,25
2016-08-24;10,71;40,46;56,5;5,58
2016-08-25;11,04;41,42;58,0;6,17
2016-08-26;10,63;36,83;52,46;3,92
2016-08-27;5,25;32,58;40,21;3,33
2016-08-28;3,21;23,08;27,63;2,13
2016-08-29;2,27;21,5;24,36;1,91
2016-08-30;3,58;23,13;28,17;1,33
2016-08-31;11,75;29,04;46,63;3,33
2016-09-01;11,38;43,5;60,42;3,54
2016-09-02;10,54;36,58;52,42;2,63
2016-09-03;4,04;25,79;31,58;1,88
2016-09-04;2,29;21,54;24,63;2,08
2016-09-05;15,42;40,04;63,21;3,79
2016-09-06;11,38;41,29;58,38;3,46
2016-09-07;13,08;28,08;47,67;3,58
2016-09-08;12,5;27,46;46,33;3,17
2016-09-09;11,83;33,67;51,33;2,25
2016-09-10;3,21;24,67;29,04;1,54
2016-09-11;3,0;22,75;26,92;2,29
2016-09-12;11,42;30,08;46,88;1,88
2016-09-13;12,21;29,63;47,75;2,96
2016-09-14;7,73;27,41;38,73;1,7
2016-09-15;17,83;35,63;62,38;3,42
2016-09-16;22,0;40,63;73,79;3,83
2016-09-17;5,13;22,58;29,96;2,29
2016-09-18;3,83;19,25;24,71;2,58
2016-09-19;8,08;34,88;47,0;3,38
2016-09-20;12,5;47,88;66,67;3,29
2016-09-21;14,96;44,46;66,92;3,88
2016-09-22;16,58;40,33;65,21;4,38
2016-09-23;14,83;38,63;60,92;3,75
2016-09-24;4,92;28,04;35,17;2,67
2016-09-25;4,42;29,92;36,46;2,92
2016-09-26;14,71;36,67;58,67;3,79
2016-09-27;19,58;31,63;61,13;3,92
2016-09-28;9,88;31,38;46,08;3,46
2016-09-29;16,81;50,62;76,0;3,78
2016-09-30;20,83;48,0;79,58;4,79
2016-10-01;12,75;41,25;60,5;3,92
2016-10-02;4,29;30,63;36,83;2,96
2016-10-03;4,83;24,83;31,67;3,58
2016-10-04;22,13;32,08;65,58;3,63
2016-10-05;12,17;38,54;56,75;3,38
2016-10-06;15,08;60,63;83,38;4,33
2016-10-07;20,54;45,63;76,67;3,25
2016-10-08;12,63;29,21;47,88;3,21
2016-10-09;4,04;30,71;36,13;3,29
2016-10-10;26,13;50,71;90,38;4,46
2016-10-11;28,5;33,38;76,67;4,17
2016-10-12;8,58;49,29;62,29;3,96
2016-10-13;31,25;60,58;107,92;3,08
2016-10-14;13,29;40,63;60,54;2,25
2016-10-15;20,79;42,71;73,88;4,29
2016-10-16;10,96;40,21;56,79;4,38
2016-10-17;37,96;59,5;117,21;4,96
2016-10-18;29,18;43,05;87,09;3,62
2016-10-19;29,38;38,96;83,42;4,17
2016-10-20;12,25;29,21;47,29;2,96
2016-10-21;24,21;53,75;90,63;3,0
2016-10-22;15,92;47,63;71,58;2,88
2016-10-23;23,83;39,71;75,79;3,58
2016-10-24;35,38;50,83;104,54;4,92
2016-10-25;81,63;50,21;174,58;4,83
2016-10-26;76,29;42,38;158,33;5,29
2016-10-27;58,04;35,0;123,63;4,71
2016-10-28;53,59;46,27;127,95;4,96
2016-10-29;19,33;41,92;71,08;4,67
2016-10-30;9,38;29,0;42,92;4,58
2016-10-31;39,58;51,67;111,83;5,38
2016-11-01;16,17;41,92;66,5;3,25
2016-11-02;27,46;50,58;92,38;3,67
2016-11-03;29,75;44,04;89,13;4,13
2016-11-04;46,63;58,63;129,63;4,54
2016-11-05;11,46;29,33;46,46;2,0
2016-11-06;2,67;18,25;21,71;1,04
2016-11-07;22,38;41,33;74,96;2,42
2016-11-08;9,88;28,75;43,58;1,96
2016-11-09;4,13;25,83;31,67;1,46
2016-11-10;9,46;33,54;47,54;1,88
2016-11-11;40,43;53,95;115,38;4,18
2016-11-12;33,17;47,92;98,17;3,67
2016-11-13;19,17;42,08;71,08;4,58
2016-11-14;19,0;43,33;72,21;3,63
2016-11-15;50,25;47,54;123,96;4,46
2016-11-16;53,25;47,83;129,04;4,38
2016-11-17;45,04;51,0;119,46;4,58
2016-11-18;56,29;49,13;134,96;4,79
2016-11-19;20,42;34,96;65,63;2,25
2016-11-20;10,92;33,92;49,88;3,25
2016-11-21;4,25;17,88;24,0;1,0
2016-11-22;14,45;43,27;64,91;1,82
2016-11-23;4,08;27,08;32,96;1,46
2016-11-24;27,04;42,79;83,71;1,96
2016-11-25;53,88;51,71;133,63;3,5
2016-11-26;20,04;38,33;68,83;2,25
2016-11-27;2,21;27,38;30,25;1,0
2016-11-28;41,08;47,63;109,96;2,42
2016-11-29;41,42;39,08;102,04;3,08
2016-11-30;49,63;52,42;127,92;3,5
2016-12-01;57,5;52,04;139,75;4,21
2016-12-02;44,08;54,71;121,46;2,88
2016-12-03;19,21;41,42;70,38;2,25
2016-12-04;7,78;33,39;44,96;2,43
2016-12-05;3,21;31,58;36,0;1,21
2016-12-06;18,33;45,42;73,0;2,0
2016-12-07;57,21;56,38;143,29;3,92
2016-12-08;31,08;45,46;92,46;2,79
2016-12-09;36,33;50,42;105,63;3,29
2016-12-10;18,54;43,96;71,96;3,54
2016-12-11;9,92;37,71;52,58;3,33
2016-12-12;41,29;51,0;113,75;4,25
2016-12-13;71,54;60,33;169,33;4,88
2016-12-14;64,88;59,17;158,17;4,29
2016-12-15;72,29;55,52;165,67;4,52
2016-12-16;59,42;50,63;141,33;4,5
2016-12-17;2,88;22,33;26,58;1,29
2016-12-18;6,29;34,75;44,17;2,08
2016-12-19;17,17;50,71;76,54;1,79
2016-12-20;11,25;36,08;52,71;1,42
2016-12-21;14,75;38,29;60,42;1,88
2016-12-22;29,46;48,63;93,08;2,29
2016-12-23;15,71;38,46;62,13;1,79
2016-12-24;10,25;28,0;43,33;1,5
2016-12-25;4,46;19,04;25,54;1,04
2016-12-26;20,63;30,75;61,88;2,04
2016-12-27;79,67;52,13;173,58;4,88
2016-12-28;55,5;49,17;133,75;3,77
2016-12-29;40,04;45,83;106,79;3,25
2016-12-30;46,63;51,38;122,5;3,79
2016-12-31;28,58;47,58;90,92;2,42
2017-01-01;14,38;32,42;53,96;1,63
2017-01-02;19,42;40,75;70,08;2,29
