date;co;no;no2;nox;o3;pm10;pm2.5;so2
2018-10-07;0,28;2,08;18,96;21,71;59,79;15,21;;1,13
2018-10-08;0,32;14,04;33,54;54,67;29,58;13,42;;1,0
2018-10-09;0,29;2,58;22,0;25,88;66,88;9,96;;1,0
2018-10-10;0,33;6,88;29,5;39,79;48,29;12,75;;1,0
2018-10-11;0,41;19,29;42,75;72,29;34,0;23,71;;1,0
2018-10-12;0,38;18,46;38,71;66,75;27,33;24,13;;1,04
2018-10-13;0,4;14,04;40,54;61,75;20,38;27,83;;1,0
2018-10-14;0,31;7,29;20,79;31,42;46,42;26,5;;1,0
2018-10-15;0,3;5,5;24,13;32,21;46,96;14,46;;1,0
2018-10-16;0,32;6,46;26,75;36,54;42,75;7,92;;1,0
2018-10-17;0,4;5,46;24,08;32,17;53,79;15,08;;1,0
2018-10-18;0,37;5,0;26,58;34,29;45,79;16,46;;1,0
2018-10-19;0,34;4,29;24,38;30,79;64,58;21,0;;1,0
2018-10-20;0,42;9,33;30,33;44,58;55,5;;;1,08
2018-10-21;0,41;8,75;29,38;42,46;45,67;;;1,0
2018-10-22;0,38;18,59;29,36;57,59;50,48;;;1,09
2018-10-23;0,25;6,0;32,21;41,5;44,13;;;1,33
2018-10-24;0,2;3,88;19,38;25,38;48,96;;;1,25
2018-10-25;0,41;44,63;48,25;116,17;30,13;;;1,88
2018-10-26;0,47;29,96;58,79;104,58;25,42;;;2,17
2018-10-27;0,24;8,17;33,04;45,54;24,92;;;1,04
2018-10-28;0,24;8,42;24,58;37,33;35,96;;;1,0
2018-10-29;0,29;4,0;13,75;19,67;40,67;;;1,08
2018-10-30;0,33;16,88;32,21;58,08;39,04;;;1,54
2018-10-31;0,33;11,25;47,04;63,92;32,13;;;1,0
2018-11-01;0,33;19,21;27,92;57,0;40,88;;;1,13
2018-11-02;0,38;26,25;37,96;78,08;24,96;;;1,13
2018-11-03;0,33;5,83;23,71;32,38;34,54;;;1,08
2018-11-04;0,38;10,13;28,92;44,08;37,71;;;1,0
2018-11-05;0,43;26,54;38,0;78,54;39,63;15,08;;1,29
2018-11-06;0,32;5,17;24,58;32,38;44,13;8,3;;1,21
2018-11-07;0,37;13,42;35,63;56,21;39,75;9,86;;2,25
2018-11-08;0,59;40,83;50,42;112,75;21,92;21,57;;1,54
2018-11-09;0,38;8,08;31,25;43,58;36,29;12,0;;1,04
2018-11-10;0,35;2,42;18,29;21,75;52,63;10,27;;1,5
2018-11-11;0,36;3,88;19,29;24,46;49,5;16,5;;1,75
2018-11-12;0,36;14,3;37,48;59,26;33,91;25,86;;1,04
2018-11-13;0,24;5,42;28,21;36,17;45,79;29,92;;1,0
2018-11-14;0,26;4,96;29,88;37,33;44,13;26,33;;1,0
2018-11-15;0,22;4,63;30,83;37,63;37,54;13,88;;1,0
2018-11-16;0,29;8,32;37,73;50,09;28,09;17,68;;1,0
2018-11-17;0,3;3,92;25,42;31,21;43,0;19,21;;1,0
2018-11-18;0,24;2,17;16,08;19,04;57,75;8,58;;1,0
2018-11-19;0,31;5,83;29,67;38,21;43,88;16,82;;1,0
2018-11-20;0,37;16,71;39,13;64,67;25,08;15,79;;1,0
2018-11-21;0,28;5,9;28,0;37,05;35,29;10,46;;1,14
2018-11-22;0,31;18,83;35,5;64,13;34,08;11,42;;1,29
2018-11-23;0,33;21,25;41,29;73,75;20,13;13,08;;1,13
2018-11-24;0,21;3,13;19,21;23,71;38,42;10,83;;1,33
2018-11-25;0,23;3,71;17,67;23,13;43,63;7,92;;1,83
2018-11-26;0,25;7,92;24,25;36,21;32,42;9,25;;1,13
2018-11-27;0,31;8,33;25,33;37,67;40,0;8,96;;1,38
2018-11-28;0,35;14,5;34,96;56,88;25,54;14,13;;1,58
2018-11-29;0,51;35,96;55,63;110,42;13,75;21,04;;1,75
2018-11-30;0,38;15,17;34,17;57,29;24,04;19,46;;1,17
2018-12-01;0,32;3,67;17,58;23,04;38,5;12,33;;1,38
2018-12-02;0,3;1,79;14,42;17,0;42,29;13,54;;1,75
2018-12-03;0,3;3,13;15,29;19,75;37,38;13,92;;1,13
2018-12-04;0,45;21,79;36,88;69,92;21,04;20,33;;1,5
2018-12-05;0,53;35,58;42,13;96,75;17,0;24,63;;1,88
2018-12-06;0,37;13,71;27,04;47,88;10,92;19,21;;1,25
2018-12-07;0,31;3,75;15,21;21,04;30,38;11,71;;1,04
2018-12-08;0,35;9,71;23,75;38,38;31,58;14,13;;1,17
2018-12-09;0,36;7,88;26,67;38,33;38,83;13,17;;1,5
2018-12-10;0,37;6,79;27,21;37,46;41,13;19,29;;1,29
2018-12-11;0,43;19,05;45,36;74,45;16,55;29,81;;1,22
2018-12-12;0,46;25,17;46,5;84,67;16,58;31,25;;1,04
2018-12-13;0,36;19,17;38,92;68,17;12,54;24,25;;1,0
2018-12-14;0,39;19,79;38,88;69,13;17,58;16,13;;1,0
2018-12-15;0,27;2,38;14,88;18,25;41,54;9,04;;1,0
2018-12-16;0,26;3,13;16,17;20,54;36,21;9,67;;1,0
2018-12-17;0,3;6,29;24,96;34,42;40,83;10,92;;1,0
2018-12-18;0,33;8,54;30,92;43,88;40,75;14,35;;1,08
2018-12-19;0,25;3,71;22,57;28,33;47,68;12,54;;1,1
2018-12-20;0,22;10,58;29,92;45,92;32,71;10,92;;1,0
2018-12-21;0,2;3,79;22,92;28,63;35,46;11,04;;1,17
2018-12-22;0,3;19,08;32,29;61,33;24,58;19,08;;1,29
2018-12-23;0,23;8,04;27,75;40,0;26,29;13,46;;1,33
2018-12-24;0,27;25,13;31,17;69,46;19,46;14,96;;1,38
2018-12-25;0,32;38,58;47,29;106,13;13,83;15,54;;1,21
2018-12-26;0,25;15,42;37,42;60,83;21,5;16,38;;1,0
2018-12-27;0,21;12,45;23,27;42,05;21,29;14,91;;1,0
2018-12-28;0,25;19,21;30,92;60,33;12,63;17,48;;1,21
2018-12-29;0,24;17,54;25,33;52,17;16,58;15,25;;1,04
2018-12-30;0,25;8,67;28,42;41,38;23,46;8,75;;1,0
2018-12-31;0,32;16,46;42,33;67,21;24,38;11,79;;1,17
2019-01-01;0,32;13,67;36,17;56,83;32,08;19,54;;1,08
2019-01-02;0,3;11,79;22,83;40,71;30,79;10,29;;1,54
2019-01-03;0,34;21,67;38,5;71,5;21,21;15,46;;2,17
2019-01-04;0,44;32,13;51,75;100,88;17,04;23,25;;2,04
2019-01-05;0,3;4,58;20,75;27,58;40,08;16,13;;2,04
2019-01-06;0,3;2,75;16,96;21,08;51,21;11,71;;2,13
2019-01-07;0,35;9,46;31,38;45,58;31,67;18,63;;2,29
2019-01-08;0,33;6,58;22,92;32,75;33,29;16,96;;2,08
2019-01-09;0,36;6,67;26,17;36,38;37,46;13,25;;1,92
2019-01-10;0,43;8,83;33,46;46,71;44,79;12,52;;2,0
2019-01-11;0,42;6,83;30,5;41,04;35,17;15,75;;2,17
2019-01-12;0,43;7,5;24,67;36,25;41,83;14,29;;2,04
2019-01-13;0,32;1,75;10,46;12,63;51,25;9,38;;1,96
2019-01-14;0,46;19,79;28,04;57,96;36,75;14,33;;1,92
2019-01-15;0,4;17,24;35,24;61,38;26,1;16,75;;1,57
2019-01-16;0,31;8,46;36,92;49,5;32,54;20,5;;1,63
2019-01-17;0,3;6,5;33,08;43,25;36,13;20,67;;1,42
2019-01-18;0,29;8,17;24,67;37,04;27,13;14,83;;1,21
2019-01-19;0,37;11,5;33,79;51,38;29,25;18,25;;1,67
2019-01-20;0,37;9,13;31,67;45,5;29,67;14,67;;1,25
2019-01-21;0,38;22,67;34,54;69,21;25,58;14,08;;1,54
2019-01-22;0,36;5,58;23,88;32,33;37,67;14,5;;1,5
2019-01-23;0,31;3,08;15,0;19,38;50,88;7,08;;1,13
2019-01-24;0,38;2,79;16,54;20,33;71,13;6,67;;1,13
2019-01-25;0,61;44,67;62,54;130,42;33,86;21,63;;2,38
2019-01-26;0,46;8,92;29,21;42,58;38,71;9,92;;1,08
2019-01-27;0,44;4,42;21,33;27,88;46,17;11,46;;1,0
2019-01-28;0,42;3,75;20,25;25,96;56,96;6,38;;1,04
2019-01-29;0,48;5,04;27,54;35,21;45,17;9,46;;1,04
2019-01-30;0,46;3,79;19,5;25,0;59,46;8,63;;1,04
2019-01-31;0,5;9,5;31,13;45,33;40,25;11,29;;1,33
2019-02-01;0,48;5,58;24,92;33,0;51,17;12,92;;1,25
2019-02-02;0,49;1,71;13,46;15,83;70,96;6,38;;1,0
2019-02-03;0,56;1,5;9,46;11,25;75,25;4,0;;1,0
2019-02-04;0,56;4,96;29,21;36,46;51,29;9,54;;1,67
2019-02-05;0,67;31,71;48,0;96,5;28,21;26,17;;2,04
2019-02-06;0,71;35,83;55,0;109,42;15,25;36,67;;2,0
2019-02-07;0,8;45,42;57,08;126,33;12,58;43,5;;1,71
2019-02-08;0,6;16,46;41,58;66,33;36,63;27,88;;1,71
2019-02-09;0,62;13,63;38,67;59,42;37,33;40,33;;1,63
2019-02-10;0,56;4,46;26,88;33,29;51,75;21,5;;1,63
2019-02-11;0,42;13,77;37,55;58,5;41,43;21,46;;1,26
2019-02-12;0,21;8,67;39,46;52,63;36,92;23,33;;1,33
2019-02-13;0,2;10,75;36,21;52,46;46,08;25,75;;1,17
2019-02-14;0,21;17,71;45,67;72,42;46,54;27,5;;1,25
2019-02-15;0,33;48,96;76,25;150,75;27,79;33,5;;2,04
2019-02-16;0,23;29,46;69,42;114,42;27,17;28,75;;1,67
2019-02-17;0,2;21,58;56,92;89,71;38,0;26,88;;2,17
2019-02-18;0,23;15,58;35,29;58,92;58,63;28,95;;1,29
2019-02-19;0,2;4,54;29,46;36,21;64,67;25,33;;1,08
2019-02-20;0,23;13,13;47,21;67,25;48,29;24,83;;1,29
2019-02-21;0,29;30,29;58,88;104,88;35,58;42,5;;1,5
2019-02-22;0,22;11,5;42,67;60,13;44,0;51,63;;1,54
2019-02-23;0,21;8,75;38,63;52,04;51,33;46,79;;1,33
2019-02-24;0,2;3,21;27,54;32,33;67,38;38,42;;1,13
2019-02-25;0,35;35,21;69,04;122,88;32,88;52,88;;2,21
2019-02-26;0,34;29,42;70,33;114,96;36,13;47,04;;1,63
2019-02-27;0,49;57,27;79,32;166,86;25,32;61,25;;2,3
2019-02-28;0,49;42,79;75,5;140,88;34,92;62,91;;1,92
2019-03-01;0,28;11,42;50,71;68,04;47,67;55,13;;1,5
2019-03-02;0,22;4,63;32,46;39,5;56,29;47,04;;1,25
2019-03-03;0,23;5,79;38,21;46,92;62,04;46,96;;2,13
2019-03-04;0,21;1,79;18,63;20,88;74,88;33,29;;1,83
2019-03-05;0,25;12,5;32,21;50,58;59,5;40,6;;1,71
2019-03-06;0,22;7,13;32,08;42,58;53,08;31,57;;1,08
2019-03-07;0,21;2,54;18,88;22,25;68,63;11,08;;1,13
2019-03-08;0,25;7,88;32,5;44,29;60,33;16,75;;1,08
2019-03-09;0,3;12,67;45,63;64,88;47,04;25,21;;1,58
2019-03-10;0,3;10,54;39,75;55,83;48,83;34,33;;1,67
2019-03-11;0,22;2,63;25,17;29,0;62,21;28,17;;1,04
2019-03-12;0,31;7,04;30,78;41,17;55,95;26,54;;1,0
2019-03-13;0,35;3,0;30,29;34,79;56,79;28,5;;1,0
2019-03-14;0,37;2,88;21,42;25,54;63,5;21,75;;1,13
2019-03-15;0,38;6,25;28,79;38,0;62,71;26,21;;1,38
2019-03-16;0,5;15,25;47,54;70,58;48,83;44,73;;1,83
2019-03-17;0,48;9,75;44,58;59,0;55,38;34,33;;1,25
2019-03-18;0,43;6,29;29,25;38,63;67,75;16,63;;1,29
2019-03-19;0,42;2,83;27,04;30,79;66,79;21,33;;1,25
2019-03-20;0,42;3,46;24,33;29,25;68,5;23,13;;1,13
2019-03-21;0,46;4,96;33,96;41,21;72,58;27,79;;1,13
2019-03-22;0,47;3,96;38,33;44,25;82,46;24,27;;1,25
2019-03-23;0,51;4,88;47,25;54,42;69,75;25,38;;1,79
2019-03-24;0,46;2,25;27,17;30,0;94,29;23,58;;1,96
2019-03-25;0,37;7,86;36,09;47,55;79,91;33,0;;1,86
2019-03-26;0,23;4,54;25,96;32,67;73,04;28,13;;1,04
2019-03-27;0,28;19,67;44,79;74,75;59,13;25,38;;1,42
2019-03-28;0,28;5,29;36,54;44,13;72,58;28,46;;1,17
2019-03-29;0,26;14,75;30,96;53,21;84,0;25,29;;1,21
2019-03-30;0,22;2,71;17,08;20,83;90,13;21,71;;1,0
2019-03-31;0,21;1,43;13,52;15,04;90,35;29,43;;1,0
2019-04-01;0,32;10,54;39,96;55,42;71,96;33,42;;1,33
2019-04-02;0,32;24,96;50,33;88,21;57,08;39,85;;1,83
2019-04-03;0,24;2,71;22,75;26,67;70,42;30,0;;1,0
2019-04-04;0,27;9,92;21,25;36,0;75,17;10,5;;1,25
2019-04-05;0,32;18,75;42,92;71,21;59,08;28,38;;1,04
2019-04-06;0,24;14,29;23,38;44,83;69,96;12,17;;1,08
2019-04-07;0,25;7,21;18,25;28,79;76,17;15,33;;1,04
2019-04-08;0,27;5,25;28,92;36,75;65,25;18,38;;1,0
2019-04-09;0,27;3,83;30,7;36,04;57,13;26,5;;1,0
2019-04-10;0,25;7,38;30,46;41,42;60,33;12,74;;1,08
2019-04-11;0,27;8,0;33,04;45,29;63,71;18,96;;1,13
2019-04-12;0,3;9,25;37,63;51,79;67,29;34,46;;1,83
2019-04-13;0,3;13,33;37,17;57,38;71,96;31,17;;1,88
2019-04-14;0,29;23,63;32,38;68,17;75,96;29,92;;1,5
2019-04-15;0,33;7,75;28,88;40,25;78,88;27,83;;1,0
2019-04-16;0,27;1,79;21,08;23,42;88,29;22,71;;1,08
2019-04-17;0,28;3,42;25,42;30,29;72,71;23,38;;1,0
2019-04-18;0,26;2,17;17,58;20,17;94,25;21,25;;1,0
2019-04-19;0,22;1,0;7,5;7,88;118,63;26,46;;1,0
2019-04-20;0,3;1,0;9,63;10,21;123,92;18,13;;1,13
2019-04-21;0,25;1,13;7,83;8,67;118,75;25,04;;1,13
2019-04-22;0,23;1,0;8,54;9,17;112,33;35,29;;1,17
2019-04-23;0,24;3,71;23,9;28,95;70,33;35,96;;1,0
2019-04-24;0,2;2,13;15,83;18,63;84,38;27,33;;1,0
2019-04-25;0,2;4,58;21,13;27,83;74,92;30,54;;1,0
2019-04-26;0,22;7,42;23,42;34,58;71,58;26,0;;1,0
2019-04-27;0,22;9,67;32,96;47,71;67,04;25,13;;1,67
2019-04-28;0,22;13,38;28,08;48,38;59,54;38,54;;1,0
2019-04-29;0,22;4,71;26,67;33,38;70,08;47,17;;1,04
2019-04-30;0,21;4,88;24,17;31,54;64,38;47,71;;1,0
2019-05-01;0,2;2,92;15,96;20,17;74,83;33,54;;1,0
2019-05-02;0,28;11,63;41,46;59,04;48,22;30,54;;1,37
2019-05-03;0,27;8,83;45,21;58,58;48,79;31,19;;1,0
2019-05-04;0,2;3,33;16,17;21,04;68,21;24,71;;1,0
2019-05-05;0,21;1,42;10,13;12,17;86,33;17,46;;1,0
2019-05-06;0,22;3,25;17,25;22,04;80,58;32,0;;1,13
2019-05-07;0,24;6,58;33,71;43,46;62,96;19,14;;1,0
2019-05-08;0,23;3,48;23,22;28,0;72,3;;;1,04
2019-05-09;0,23;2,63;22,75;26,58;71,88;43,91;;1,08
2019-05-10;0,32;8,25;40,92;53,5;62,54;33,17;;1,58
2019-05-11;0,23;3,13;22,25;26,71;69,63;26,79;;1,17
2019-05-12;0,2;2,79;17,21;21,21;71,33;21,83;;1,38
2019-05-13;0,23;3,88;21,96;27,5;78,96;34,46;;1,29
2019-05-14;0,28;9,58;36,88;51,21;69,29;45,21;;1,83
2019-05-15;0,23;3,79;28,83;34,21;79,92;26,42;;1,04
2019-05-16;0,3;10,08;40,42;55,46;81,25;46,42;;1,29
2019-05-17;0,23;3,33;30,42;35,25;71,17;20,5;;1,0
2019-05-18;0,2;2,0;15,5;18,21;80,04;17,54;;1,04
2019-05-19;0,23;4,75;25,29;32,29;61,63;9,46;;1,0
2019-05-20;0,23;5,75;24,63;33,08;63,75;15,21;;1,25
2019-05-21;0,31;12,38;42,83;61,75;60,08;22,25;;1,42
2019-05-22;0,32;11,25;40,04;56,92;56,25;48,25;;1,58
2019-05-23;0,33;10,36;42,09;57,73;56,91;46,88;;1,55
2019-05-24;0,24;7,33;51,04;62,08;46,46;13,09;;1,0
2019-05-25;0,23;5,5;28,21;36,46;46,58;11,71;;1,0
2019-05-26;0,23;6,33;24,25;33,58;51,54;15,25;;1,08
2019-05-27;0,21;4,13;22,96;29,04;59,92;17,13;;1,29
2019-05-28;0,2;3,04;16,88;20,83;60,04;22,71;;1,0
2019-05-29;0,2;4,08;19,5;25,33;58,13;27,83;;1,0
2019-05-30;0,25;9,54;33,46;48,0;52,83;24,92;;1,71
2019-05-31;0,25;7,58;34,33;45,75;53,5;42,46;;1,46
2019-06-01;0,24;3,63;24,75;30,08;70,33;22,92;;2,17
2019-06-02;0,26;1,38;26,29;27,92;80,58;20,46;;1,83
2019-06-03;0,25;4,71;36,38;43,38;78,21;43,17;;1,63
2019-06-04;0,27;7,54;39,33;50,46;74,67;47,75;;1,08
2019-06-05;0,23;4,33;29,46;35,71;63,7;57,42;;1,13
2019-06-06;0,2;1,92;17,92;20,17;66,29;27,71;;1,13
2019-06-07;0,22;2,48;19,81;22,95;65,81;50,32;;1,0
2019-06-08;0,23;3,54;19,5;24,46;65,0;19,17;;1,04
2019-06-09;0,23;1,25;18,33;19,54;77,83;26,5;;1,17
2019-06-10;0,21;1,46;17,63;19,17;80,21;36,21;;1,38
2019-06-11;0,22;4,96;26,5;33,67;42,5;16,04;;1,0
2019-06-12;0,21;7,08;23,83;34,33;56,25;16,0;;1,0
2019-06-13;0,23;6,79;26,21;36,38;54,42;18,05;;1,04
2019-06-14;0,23;2,63;24,58;27,96;77,54;42,67;;1,17
2019-06-15;0,24;2,83;27,0;31,04;60,46;40,46;;1,0
2019-06-16;0,22;3,38;22,13;26,63;65,58;28,67;;1,29
2019-06-17;0,28;7,75;40,83;52,38;59,5;37,08;;2,08
2019-06-18;0,26;5,5;34,08;42,08;74,17;32,08;;1,54
2019-06-19;0,25;5,96;40,79;49,83;63,21;29,17;;1,38
2019-06-20;0,25;3,04;25,5;30,04;56,88;32,14;;1,0
2019-06-21;0,21;2,3;17,83;20,91;70,82;20,13;;1,13
2019-06-22;0,2;1,92;20,25;22,92;68,42;37,63;;1,75
2019-06-23;0,2;1,88;19,71;22,17;72,88;34,63;;1,54
2019-06-24;0,21;3,08;17,38;21,75;77,0;76,23;;1,17
2019-06-25;0,2;1,67;11,67;13,83;92,0;38,56;;1,17
2019-06-26;0,22;3,42;25,04;30,08;89,63;25,75;;1,33
2019-06-27;0,27;11,0;59,63;76,13;56,17;31,88;;2,33
2019-06-28;0,39;23,13;79,92;115,13;50,25;71,08;;2,5
2019-06-29;0,27;4,58;45,0;51,71;100,96;48,46;;3,04
2019-06-30;0,23;3,08;36,5;41,25;70,58;51,29;;1,42
2019-07-01;0,26;7,5;39,17;50,46;59,63;57,71;;1,0
2019-07-02;0,21;4,17;36,17;42,42;55,46;33,67;;1,29
2019-07-03;0,22;7,25;46,5;57,63;55,0;40,31;;1,81
2019-07-04;0,2;2,14;20,36;23,5;99,79;37,5;;1,64
2019-07-05;0,2;7,83;46,33;58,17;64,71;51,67;;2,63
2019-07-06;0,2;2,17;18,29;21,25;70,04;58,88;;1,17
2019-07-07;0,2;2,17;18,71;21,92;66,46;61,42;;1,08
2019-07-08;0,23;5,25;32,56;40,13;54,19;37,93;;1,0
2019-07-09;0,2;2,88;22,92;27,04;71,5;20,58;;1,08
2019-07-10;0,21;2,71;20,96;24,92;;22,58;;1,71
2019-07-11;0,28;7,57;47,14;58,62;97,36;41,63;;1,38
2019-07-12;0,23;5,13;32,29;40,0;71,67;34,13;;1,33
2019-07-13;0,22;3,54;26,63;32,04;70,5;22,63;;1,33
2019-07-14;0,21;2,5;25,0;28,96;67,33;23,24;;1,08
2019-07-15;0,2;2,33;16,71;20,29;77,96;27,32;;1,13
2019-07-16;0,21;2,17;17,46;20,54;86,92;27,79;;1,42
2019-07-17;0,2;2,38;24,25;27,71;77,17;33,46;;1,04
2019-07-18;0,22;2,96;19,63;24,0;87,21;28,75;;1,46
2019-07-19;0,21;3,17;23,46;28,29;66,96;35,75;;1,38
2019-07-20;0,21;3,71;26,75;32,33;68,46;;;1,5
2019-07-21;0,2;2,25;16,38;19,75;65,29;;;1,29
2019-07-22;0,33;16,67;54,42;79,63;44,38;;;2,21
2019-07-23;0,29;12,71;47,17;66,17;56,63;47,05;;2,0
2019-07-24;0,26;9,14;40,5;54,32;53,54;48,04;;1,82
2019-07-25;0,28;12,38;48,5;67,29;41,88;;;2,08
2019-07-26;0,25;5,54;40,25;48,38;65,29;22,2;;2,5
2019-07-27;0,2;1,67;15,88;17,96;73,38;17,63;;1,0
2019-07-28;0,2;2,67;14,17;17,71;62,92;11,5;;1,42
2019-07-29;0,22;5,21;24,54;32,42;52,42;21,54;;1,25
2019-07-30;0,24;7,08;27,88;38,33;54,38;29,92;;1,46
2019-07-31;0,2;1,96;15,83;18,25;67,79;22,92;;1,25
2019-08-01;0,21;2,08;18,5;21,42;79,17;20,71;;1,08
2019-08-02;0,22;2,46;25,63;29,08;91,63;26,76;;1,83
2019-08-03;0,21;1,46;15,83;17,54;103,17;21,88;;1,67
2019-08-04;0,22;1,63;21,83;23,83;90,88;22,21;;1,42
2019-08-05;0,3;8,0;47,83;60,17;69,42;27,08;;2,42
2019-08-06;0,22;2,33;25,29;28,71;67,0;26,63;;1,42
2019-08-07;0,2;1,5;14,83;16,63;76,71;30,58;;1,0
2019-08-08;0,23;3,67;22,75;28,17;62,58;42,5;;1,33
2019-08-09;0,23;2,58;28,63;32,46;64,38;31,96;;1,5
2019-08-10;0,21;2,25;16,79;20,0;65,63;28,54;;1,17
2019-08-11;0,2;2,13;13,67;16,42;68,0;20,88;;1,58
2019-08-12;0,2;2,05;16,76;19,19;68,29;15,25;;1,33
2019-08-13;0,2;1,71;12,54;14,63;68,63;16,71;;1,67
2019-08-14;0,2;2,25;17,5;20,58;64,92;18,04;;1,54
2019-08-15;0,2;2,0;17,58;20,25;55,92;19,46;;1,63
2019-08-16;0,2;1,46;13,0;14,71;59,42;14,68;;1,63
2019-08-17;0,21;3,0;22,86;27,14;56,43;18,0;;2,24
2019-08-18;0,2;3,0;21,63;26,04;54,38;19,71;;1,92
2019-08-19;0,2;1,58;12,21;14,46;56,63;17,42;;1,79
2019-08-20;0,2;1,75;12,63;14,75;72,08;13,71;;1,58
2019-08-21;0,2;1,92;15,58;17,83;72,75;15,79;;2,08
2019-08-22;0,2;1,83;16,75;19,0;83,29;15,29;;2,25
2019-08-23;0,23;3,0;31,5;35,83;75,54;16,63;;2,29
2019-08-24;0,24;7,71;49,38;60,96;60,21;23,83;;3,92
2019-08-25;0,21;1,58;21,08;22,96;83,29;18,0;;2,96
2019-08-26;0,25;8,25;39,79;52,13;61,75;24,0;;3,21
2019-08-27;0,21;3,75;29,17;34,75;50,5;18,92;;1,83
2019-08-28;0,21;3,42;28,42;33,42;58,96;20,88;;2,5
2019-08-29;0,23;4,21;25,13;31,17;81,83;20,25;;2,46
2019-08-30;0,23;3,63;31,58;37,08;82,13;19,88;;2,71
2019-08-31;0,2;1,33;18,92;20,58;94,92;20,0;;2,33
2019-09-01;0,21;1,58;19,58;21,71;74,13;15,21;;2,29
2019-09-02;0,21;3,43;21,43;26,3;62,27;16,29;;2,17
2019-09-03;0,21;2,92;20,92;25,21;64,96;18,0;;2,0
2019-09-04;0,25;6,38;37,25;46,67;68,63;20,78;;2,88
2019-09-05;0,2;3,79;25,04;30,71;59,04;22,83;;2,25
2019-09-06;0,23;6,79;29,29;39,5;50,21;18,67;;2,58
2019-09-07;0,22;2,88;20,58;24,71;65,17;16,38;;2,08
2019-09-08;0,2;1,71;16,13;18,38;59,58;13,13;;1,79
2019-09-09;0,21;3,04;21,5;25,79;57,13;15,86;;1,79
2019-09-10;0,2;3,41;22,77;27,55;45,87;9,0;;1,29
2019-09-11;0,2;1,38;10,0;11,54;75,46;9,29;;1,0
2019-09-12;0,28;5,04;28,5;35,92;72,71;17,21;;1,25
2019-09-13;0,26;3,71;32,38;37,75;80,42;20,5;;1,21
2019-09-14;0,21;1,54;16,83;18,75;92,17;18,54;;1,25
2019-09-15;0,22;1,21;16,25;17,79;86,71;19,79;;1,08
2019-09-16;0,28;4,58;37,08;43,92;61,83;21,04;;1,54
2019-09-17;0,38;13,5;55,33;76,0;43,25;32,08;;2,0
2019-09-18;0,35;9,67;41,71;56,46;63,96;32,5;;1,71
2019-09-19;0,28;8,38;33,63;46,38;61,75;22,83;;1,08
2019-09-20;0,25;3,08;27,17;31,75;66,75;21,38;;1,25
2019-09-21;0,2;2,63;21,04;24,88;57,58;17,96;;1,0
2019-09-22;0,21;1,54;14,58;16,5;61,92;16,67;;1,0
2019-09-23;0,23;4,83;19,17;26,29;50,33;11,54;;1,04
2019-09-24;0,24;2,13;23,92;27,0;60,71;20,21;;1,46
2019-09-25;0,25;5,21;23,92;31,58;55,38;19,04;;1,21
2019-09-26;0,29;5,73;29,18;37,55;45,9;19,42;;1,45
2019-09-27;0,34;10,75;34,58;50,75;41,54;22,95;;1,78
2019-09-28;0,25;3,83;25,54;31,42;46,96;14,13;;1,67
2019-09-29;0,25;1,54;22,58;24,96;57,63;21,92;;1,63
2019-09-30;0,27;6,08;28,08;37,13;39,17;18,5;;1,63
2019-10-01;0,28;4,46;26,79;33,5;56,46;25,71;;1,67
2019-10-02;0,22;2,58;18,67;22,17;58,58;16,92;;1,54
2019-10-03;0,27;4,42;25,38;31,83;48,71;14,17;;1,71
2019-10-04;0,33;5,58;37,5;45,96;46,58;17,25;;1,96
2019-10-05;0,25;2,0;26,67;29,38;46,17;18,46;;1,25
2019-10-06;0,26;2,33;19,96;23,17;42,29;18,25;;1,17
2019-10-07;0,35;6,5;32,46;42,21;45,08;22,5;;1,67
2019-10-08;0,36;16,64;36,18;61,41;43,45;26,48;;1,91
2019-10-09;0,23;4,79;24,08;31,33;44,33;18,92;;1,5
2019-10-10;0,22;4,46;25,83;32,33;34,83;16,25;;1,29
2019-10-11;0,25;6,29;33,33;42,63;33,17;27,42;;1,67
2019-10-12;0,23;5,25;24,92;32,63;45,13;16,21;;1,38
2019-10-13;0,2;1,33;12,33;14,04;61,63;19,46;;1,25
2019-10-14;0,23;3,5;26,58;31,67;54,08;31,88;;1,88
2019-10-15;0,2;1,91;20,73;23,64;48,36;12,27;;1,64
2019-10-16;0,2;3,21;21,67;26,42;57,38;10,21;;1,79
2019-10-17;0,26;9,25;29,21;43,13;61,17;19,58;;2,33
2019-10-18;0,23;2,96;23,29;27,71;54,5;14,63;;2,04
2019-10-19;0,25;5,0;33,29;40,75;43,25;22,33;;1,96
2019-10-20;0,22;1,46;17,04;19,13;53,88;18,5;;1,38
2019-10-21;0,21;2,5;23,06;26,94;32,91;13,33;;1,23
2019-10-22;0,2;2,67;17,79;21,75;46,08;11,58;;1,0
2019-10-23;0,29;9,67;32,71;47,33;41,83;11,92;;1,0
2019-10-24;0,25;9,42;29,88;44,17;32,42;11,71;;1,0
2019-10-25;0,3;15,38;34,58;57,88;33,79;14,08;;1,17
2019-10-26;0,33;17,58;42,75;69,5;28,92;15,21;;1,08
2019-10-27;0,29;6,26;36,67;45,26;42,35;18,43;;1,0
2019-10-28;0,36;15,83;40,38;64,54;38,04;18,96;;1,08
2019-10-29;0,43;23,33;44,29;79,67;27,04;27,13;;1,04
2019-10-30;0,47;26,46;49,33;89,67;29,67;25,96;;1,46
