date;co;no;no2;nox;o3;pm10;pm2.5;so2
2019-01-01;0,2;9,42;33,0;47,38;25,17;15,79;;1,0
2019-01-02;0,2;19,04;24,33;53,29;25,0;33,67;;1,13
2019-01-03;0,2;23,48;40,35;76,09;15,57;26,83;;1,09
2019-01-04;0,2;40,5;52,63;114,46;14,58;22,88;;1,46
2019-01-05;0,2;1,56;21,11;23,44;32,67;15,67;;1,0
2019-01-06;;;;;;;;
2019-01-07;0,2;7,09;35,55;46,27;22,18;19,63;;1,0
2019-01-08;0,2;4,29;17,75;24,08;34,04;12,38;;1,0
2019-01-09;0,2;6,79;29,21;39,46;27,54;11,83;;1,0
2019-01-10;0,2;9,29;32,04;46,04;40,25;13,21;;1,0
2019-01-11;0,55;5,92;27,13;36,0;34,17;14,79;;1,04
2019-01-12;0,73;4,63;22,08;29,21;37,71;12,71;;1,0
2019-01-13;0,51;2,63;11,13;14,92;43,13;8,71;;1,0
2019-01-14;0,6;11,75;30,21;47,79;27,67;14,38;;1,0
2019-01-15;0,64;16,38;35,88;60,83;21,58;14,83;;1,0
2019-01-16;0,64;13,92;45,21;66,46;24,58;19,54;;1,0
2019-01-17;0,45;4,59;29,73;36,36;33,59;17,79;;1,09
2019-01-18;0,26;6,13;20,54;30,0;25,88;9,14;;1,0
2019-01-19;0,29;7,79;28,71;40,38;27,17;11,67;;1,0
2019-01-20;0,3;6,04;28,13;37,25;26,38;9,71;;1,0
2019-01-21;0,38;18,5;32,58;60,71;20,71;12,0;;1,04
2019-01-22;0,36;4,75;18,46;25,5;36,38;9,08;;1,0
2019-01-23;0,28;2,87;12,39;16,74;45,7;4,74;;1,0
2019-01-24;0,4;1,96;11,88;14,46;64,88;7,13;;1,0
2019-01-25;0,63;42,13;61,67;125,92;25,58;19,75;;1,58
2019-01-26;0,33;9,88;36,88;51,75;24,96;11,25;;1,0
2019-01-27;0,22;2,58;14,29;18,21;45,42;10,0;;1,0
2019-01-28;0,25;2,17;11,54;14,63;55,38;8,38;;1,0
2019-01-29;0,28;4,48;28,1;34,52;38,43;11,5;;1,0
2019-01-30;0,32;3,67;20,33;25,96;52,13;9,83;;1,08
2019-01-31;0,48;11,35;30,96;47,83;38,04;13,17;;1,13
2019-02-01;0,55;10,92;36,54;53,17;34,67;16,54;;1,21
2019-02-02;0,5;0,88;9,04;10,38;65,5;6,04;;1,0
2019-02-03;0,7;1,17;8,33;10,04;65,0;7,83;;1,21
2019-02-04;0,77;7,33;34,79;46,0;39,83;13,42;;1,33
2019-02-05;0,74;14,38;43,21;65,13;26,5;18,33;;1,38
2019-02-06;0,77;35,29;56,0;109,92;10,54;22,79;;1,63
2019-02-07;0,78;69,29;62,25;168,04;7,46;27,33;;1,96
2019-02-08;0,72;12,33;40,42;59,29;29,83;16,21;;1,75
2019-02-09;0,73;10,17;41,58;56,96;25,71;22,67;;1,46
2019-02-10;0,59;5,88;35,54;44,54;35,92;16,17;;1,58
2019-02-11;0,57;4,57;31,83;38,7;40,13;14,96;;1,3
2019-02-12;0,57;10,46;40,54;58,42;30,58;17,71;;1,38
2019-02-13;0,71;9,58;38,0;55,75;36,88;19,88;;1,42
2019-02-14;0,61;8,24;44,67;57,29;35,48;17,92;;1,19
2019-02-15;0,59;37,79;64,42;123,42;29,04;22,33;;1,58
2019-02-16;0,63;36,25;78,79;134,0;14,63;23,71;;1,58
2019-02-17;0,33;11,25;45,0;62,13;35,42;16,0;;1,38
2019-02-18;0,29;14,88;32,5;54,92;51,79;20,42;;1,29
2019-02-19;0,32;5,38;35,08;43,21;49,38;22,29;;1,17
2019-02-20;0,32;6,33;43,08;52,63;42,33;22,79;;1,42
2019-02-21;0,64;22,5;48,46;82,58;33,0;27,38;;1,42
2019-02-22;0,71;17,13;50,08;76,17;28,92;43,5;;1,42
2019-02-23;0,34;5,67;32,5;40,88;44,83;37,33;;1,25
2019-02-24;0,22;1,88;25,83;28,25;57,42;26,25;;1,29
2019-02-25;0,63;21,46;57,83;90,42;32,21;33,59;;1,96
2019-02-26;0,87;36,79;76,25;132,21;25,79;33,25;;1,83
2019-02-27;0,73;39,42;70,58;130,5;18,68;41,46;;2,05
2019-02-28;0,72;54,5;88,75;171,88;16,63;43,5;;2,04
2019-03-01;0,47;21,17;57,67;89,75;32,38;36,13;;1,92
2019-03-02;0,37;1,63;25,0;26,88;53,42;22,83;;1,29
2019-03-03;0,29;3,83;34,63;40,25;46,58;23,71;;1,63
2019-03-04;0,43;2,48;29,71;29,71;48,52;27,63;;1,71
2019-03-05;0,6;9,1;36,3;46,9;41,67;23,42;;1,68
2019-03-06;0,42;6,21;31,75;41,38;41,17;23,38;;1,65
2019-03-07;0,49;5,29;20,83;29,13;51,54;10,96;;1,75
2019-03-08;0,3;14,33;37,33;60,08;41,54;19,13;;2,58
2019-03-09;0,32;12,08;44,21;63,75;32,79;19,88;;2,0
2019-03-10;0,27;6,58;37,21;48,88;37,71;19,33;;2,75
2019-03-11;0,22;5,25;27,29;37,92;46,13;22,88;;1,75
2019-03-12;0,36;5,45;30,45;39,82;42,96;25,79;;1,14
2019-03-13;0,33;2,58;32,04;36,0;42,46;20,63;;1,0
2019-03-14;0,23;2,83;19,17;23,29;50,96;15,46;;1,08
2019-03-15;0,25;3,96;29,42;35,63;46,67;17,04;;1,08
2019-03-16;0,23;8,29;39,92;52,63;40,54;22,83;;1,58
2019-03-17;0,31;16,83;43,17;68,92;36,58;28,33;;1,29
2019-03-18;0,26;3,92;27,96;33,21;53,04;15,08;;1,25
2019-03-19;0,22;3,33;27,96;32,96;50,63;15,42;;1,08
2019-03-20;0,33;6,08;30,58;39,63;49,17;16,5;;1,13
2019-03-21;0,47;2,17;28,42;31,29;57,88;19,33;;1,04
2019-03-22;0,28;2,25;29,25;32,33;67,83;20,0;;1,08
2019-03-23;0,36;7,79;48,21;60,08;47,75;21,17;;1,08
2019-03-24;0,32;2,63;39,71;43,58;54,88;21,96;;1,5
2019-03-25;0,33;9,13;39,0;52,46;53,96;32,17;;1,54
2019-03-26;0,2;2,48;22,1;25,43;58,43;24,96;;1,05
2019-03-27;0,23;8,13;33,88;46,25;50,04;24,54;;1,33
2019-03-28;0,27;5,42;35,29;43,5;53,54;19,17;;1,33
2019-03-29;0,24;3,79;25,88;31,08;61,42;18,21;;1,21
2019-03-30;0,2;1,42;17,96;19,54;61,33;16,04;;1,0
2019-03-31;0,2;1,7;13,7;16,35;63,52;17,17;;1,0
2019-04-01;0,23;4,79;34,67;41,88;56,42;21,29;;1,38
2019-04-02;0,23;8,75;35,13;48,17;48,88;28,67;;2,67
2019-04-03;0,21;1,54;21,08;23,54;52,79;14,73;;1,29
2019-04-04;0,28;2,88;19,92;24,17;56,0;7,67;;1,08
2019-04-05;0,25;8,21;32,08;44,25;49,96;19,29;;1,08
2019-04-06;0,23;2,25;17,75;20,58;52,08;8,67;;1,0
2019-04-07;0,24;1,46;14,58;15,92;54,29;8,5;;1,04
2019-04-08;0,31;3,7;28,65;32,75;53,29;14,45;;1,14
2019-04-09;0,21;4,17;40,88;43,29;47,5;13,63;;1,0
2019-04-10;0,27;1,71;30,25;28,46;56,75;10,13;;1,0
2019-04-11;0,2;1,83;32,83;31,08;62,46;12,21;;1,29
2019-04-12;0,31;2,21;31,13;30,33;72,04;17,71;;1,75
2019-04-13;0,23;2,21;23,21;20,58;83,75;19,54;;1,71
2019-04-14;0,2;1,13;20,67;15,13;81,38;19,79;;1,0
2019-04-15;0,24;1,25;23,63;19,13;84,5;18,79;;1,13
2019-04-16;0,25;1,0;21,63;17,13;90,29;17,83;;1,13
2019-04-17;0,25;3,63;26,88;26,21;71,54;15,71;;1,5
2019-04-18;0,43;1,0;17,71;10,5;93,25;14,05;;1,0
2019-04-19;0,45;1,0;9,58;2,96;113,33;22,0;;1,04
2019-04-20;0,28;1,0;9,71;2,88;122,46;19,0;;1,04
2019-04-21;0,2;1,0;9,67;3,54;114,13;22,79;;1,08
2019-04-22;0,2;1,0;9,79;3,21;108,17;36,75;;1,04
2019-04-23;0,23;1,96;27,38;23,71;65,63;35,46;;1,17
2019-04-24;0,21;1,29;21,96;16,79;74,83;19,5;;1,08
2019-04-25;0,2;1,13;21,96;17,04;69,83;24,21;;1,0
2019-04-26;0,22;1,21;17,08;12,17;75,46;14,54;;1,0
2019-04-27;0,23;1,13;25,5;20,46;68,18;17,33;;1,79
2019-04-28;0,2;1,13;23,92;17,04;62,46;18,58;;1,46
2019-04-29;0,2;1,08;23,17;17,29;73,83;25,13;;1,25
2019-04-30;0,25;1,25;22,4;19,5;60,45;19,04;;1,0
2019-05-01;0,23;1,13;12,13;10,5;70,71;16,46;;1,04
2019-05-02;0,28;11,21;40,21;55,33;58,42;20,67;;2,21
2019-05-03;0,22;5,04;40,29;45,54;51,71;14,58;;1,0
2019-05-04;0,2;1,13;12,08;10,79;64,54;10,58;;1,04
2019-05-05;0,27;1,0;8,71;7,0;83,83;12,79;;1,04
2019-05-06;0,28;1,63;18,25;18,08;76,5;20,63;;1,21
2019-05-07;0,2;1,75;26,08;26,13;64,83;23,67;;1,13
2019-05-08;0,2;1,42;27,83;28,38;65,46;34,0;;1,33
2019-05-09;0,21;2,5;25,08;26,54;65,08;18,04;;1,79
2019-05-10;0,24;5,13;42,63;49,04;57,08;24,79;;2,79
2019-05-11;0,2;2,0;19,67;20,04;68,92;17,88;;1,96
2019-05-12;0,2;1,42;10,96;9,75;73,71;14,29;;1,83
2019-05-13;0,23;1,42;20,42;19,71;74,13;17,38;;1,63
2019-05-14;0,28;10,62;31,43;45,95;65,81;25,13;;1,62
2019-05-15;0,2;2,04;21,67;24,04;80,42;22,04;;1,08
2019-05-16;0,32;8,71;30,04;42,67;81,13;23,68;;1,42
2019-05-17;0,32;1,63;27,21;28,71;70,79;12,29;;1,08
2019-05-18;0,23;1,5;15,17;16,46;72,04;7,08;;1,29
2019-05-19;0,23;1,67;19,58;21,38;62,17;6,42;;1,33
2019-05-20;0,28;2,21;18,5;21,0;65,92;10,29;;1,54
2019-05-21;0,28;7,71;33,21;44,58;59,58;16,63;;1,71
2019-05-22;0,32;4,42;26,46;32,75;61,25;19,54;;2,25
2019-05-23;0,26;7,21;28,92;39,17;61,42;18,08;;2,08
2019-05-24;0,2;3,7;39,0;44,26;49,36;12,33;;1,0
2019-05-25;0,21;2,75;22,58;26,58;42,63;9,5;;1,0
2019-05-26;0,24;3,17;23,79;28,46;45,63;9,96;;1,21
2019-05-27;0,2;3,21;21,67;26,5;53,42;11,38;;1,42
2019-05-28;0,2;2,96;20,13;24,21;53,21;14,13;;1,5
2019-05-29;0,22;3,17;18,0;22,54;56,79;16,35;;1,29
2019-05-30;0,25;7,13;30,88;41,58;51,42;17,58;;2,63
2019-05-31;0,34;15,92;44,38;68,75;39,75;20,25;;2,29
2019-06-01;0,2;3,04;23,5;27,92;66,42;15,63;;2,71
2019-06-02;0,23;2,33;30,79;34,33;69,21;14,96;;2,04
2019-06-03;0,23;4,83;38,08;45,33;64,92;20,04;;1,96
2019-06-04;0,2;3,13;27,58;31,92;80,13;15,75;;1,79
2019-06-05;0,2;1,75;23,88;26,25;72,38;20,58;;1,25
2019-06-06;0,21;2,5;22,08;25,63;60,83;20,75;;1,88
2019-06-07;0,25;2,04;18,54;21,42;73,33;25,96;;1,33
2019-06-08;0,2;2,42;18,96;22,46;70,08;17,46;;1,29
2019-06-09;0,34;1,17;20,38;21,88;80,67;22,04;;1,29
2019-06-10;0,2;1,5;19,92;22,25;75,25;24,96;;1,58
2019-06-11;0,21;3,27;26,27;31,18;43,36;11,54;;1,14
2019-06-12;0,2;3,79;19,63;24,88;54,96;9,08;;1,46
2019-06-13;0,23;4,42;26,0;32,63;57,54;11,67;;1,71
2019-06-14;0,23;5,13;31,83;39,33;72,79;31,42;;1,88
2019-06-15;0,2;3,96;32,13;37,92;56,38;29,42;;2,04
2019-06-16;0,2;3,71;24,88;29,83;59,63;17,71;;2,46
2019-06-17;0,28;12,29;38,58;57,17;55,46;25,63;;3,0
2019-06-18;0,25;7,29;38,75;49,67;62,25;21,58;;2,38
2019-06-19;0,24;5,33;39,0;46,54;56,58;24,17;;2,25
2019-06-20;0,2;6,88;29,46;39,75;54,79;18,7;;2,17
2019-06-21;0,21;2,18;22,77;25,32;70,1;16,58;;2,57
2019-06-22;0,2;1,25;20,58;21,71;65,96;18,38;;2,88
2019-06-23;0,2;1,21;14,08;15,13;70,96;19,65;;2,0
2019-06-24;0,2;1,5;16,08;17,21;76,63;15,0;;2,04
2019-06-25;0,22;2,54;13,88;17,08;89,5;25,5;;2,13
2019-06-26;0,3;4,71;24,08;31,08;95,33;20,38;;2,42
2019-06-27;0,75;16,04;64,25;88,83;51,67;26,75;;4,21
2019-06-28;0,4;16,88;62,08;87,75;50,92;52,96;;3,79
2019-06-29;0,27;12,79;58,21;77,38;94,92;40,21;;5,0
2019-06-30;0,2;8,88;43,13;56,58;63,92;35,75;;3,63
2019-07-01;0,2;9,25;42,92;56,83;55,13;36,83;;2,04
2019-07-02;0,25;7,17;32,67;43,42;58,33;25,67;;2,5
2019-07-03;0,21;12,58;52,42;71,54;52,58;31,29;;3,92
2019-07-04;0,23;4,9;38,1;45,24;67,76;30,0;;2,1
2019-07-05;0,28;4,5;36,54;40,67;67,92;28,17;;2,42
2019-07-06;0,2;1,04;20,33;16,46;56,4;42,5;;1,29
2019-07-07;0,2;2,42;21,04;19,71;51,43;41,96;;1,0
2019-07-08;0,28;4,38;39,5;42,92;44,71;33,21;;1,13
2019-07-09;0,2;1,42;19,46;16,38;80,54;23,17;;1,21
2019-07-10;0,27;1,29;20,5;17,83;82,83;22,04;;1,46
2019-07-11;0,26;4,79;39,17;42,25;63,25;34,33;;1,67
2019-07-12;0,2;1,38;19,5;16,46;76,67;20,63;;1,38
2019-07-13;0,21;2,58;30,17;29,25;60,42;18,67;;1,58
2019-07-14;0,2;1,13;21,63;17,5;68,54;16,58;;1,79
2019-07-15;0,21;1,39;16,7;16,13;74,65;20,17;;1,63
2019-07-16;0,24;2,21;16,63;19,92;83,54;20,76;;1,79
2019-07-17;0,22;1,79;17,63;20,21;72,79;19,46;;1,21
2019-07-18;0,2;2,29;19,63;22,79;76,67;18,63;;1,96
2019-07-19;0,5;2,96;23,42;27,83;63,46;18,17;;1,54
2019-07-20;0,2;2,54;21,92;26,04;65,75;18,25;;1,75
2019-07-21;0,2;1,5;19,33;21,58;58,58;18,5;;2,08
2019-07-22;0,25;11,58;49,83;67,5;36,5;28,29;;3,63
2019-07-23;0,26;8,71;38,92;52,04;49,88;29,88;;2,42
2019-07-24;0,24;4,25;31,13;37,46;43,96;21,92;;2,08
2019-07-25;0,22;7,0;34,54;45,25;32,21;24,88;;2,21
2019-07-26;0,21;4,43;30,76;37,1;64,05;21,26;;2,1
2019-07-27;0,2;1,67;15,25;17,71;71,8;15,29;;1,0
2019-07-28;0,2;1,63;8,71;11,25;61,96;9,29;;1,33
2019-07-29;0,24;3,42;18,96;24,04;43,88;18,83;;1,04
2019-07-30;0,2;2,52;18,22;21,87;51,22;25,22;;1,04
2019-07-31;0,2;2,25;18,33;21,67;59,04;22,25;;1,33
2019-08-01;0,23;1,96;18,17;21,17;76,75;19,83;;1,0
2019-08-02;0,22;4,1;19,9;26,14;88,9;20,1;;1,38
2019-08-03;0,2;4,63;17,25;24,46;94,21;17,5;;1,38
2019-08-04;0,2;3,96;15,42;21,33;87,71;17,79;;1,17
2019-08-05;0,2;6,38;30,67;40,04;73,42;22,42;;2,08
2019-08-06;0,2;3,75;18,42;23,38;60,86;24,55;;1,21
2019-08-07;0,2;1,25;16,42;15,74;;26,04;;1,0
2019-08-08;0,2;2,45;20,18;23,14;;37,08;;1,0
2019-08-09;0,2;3,63;21,21;26,87;;30,22;;1,0
2019-08-10;0,2;3,46;15,63;20,75;60,7;26,36;;1,13
2019-08-11;0,2;4,75;11,75;19,0;64,42;21,58;;1,58
2019-08-12;0,2;5,58;13,29;21,67;63,08;14,59;;1,25
2019-08-13;0,2;5,42;12,04;19,88;65,25;15,58;;1,29
2019-08-14;0,2;5,04;15,42;23,13;61,75;18,67;;1,33
2019-08-15;0,2;5,33;13,38;21,46;54,29;19,71;;1,25
2019-08-16;0,2;5,67;14,46;22,88;49,54;15,71;;1,08
2019-08-17;0,2;6,21;13,83;23,25;53,92;17,42;;1,13
2019-08-18;0,2;4,88;14,96;22,29;47,83;19,17;;1,0
2019-08-19;0,2;3,13;10,43;15,13;54,13;16,04;;1,0
2019-08-20;0,2;1,38;13,17;15,0;67,92;15,38;;1,21
2019-08-21;0,2;1,33;11,17;12,83;72,42;13,83;;1,42
2019-08-22;0,2;2,0;14,88;16,83;79,67;17,36;;1,54
2019-08-23;0,2;2,25;28,38;31,71;72,58;18,29;;2,04
2019-08-24;0,2;7,04;40,42;50,96;64,38;23,88;;3,25
2019-08-25;0,2;1,75;19,79;21,83;77,42;18,46;;2,13
2019-08-26;0,2;6,88;35,88;45,79;58,75;24,29;;2,42
2019-08-27;0,2;3,0;25,21;29,75;46,96;20,63;;1,13
2019-08-28;0,2;3,58;23,13;28,42;63,33;21,88;;1,5
2019-08-29;0,2;5,52;25,52;34,1;67,25;21,26;;1,33
2019-08-30;0,2;10,21;38,67;54,13;69,79;24,73;;2,33
2019-08-31;0,2;3,08;28,46;33,0;78,96;20,58;;1,92
2019-09-01;0,2;3,08;20,92;25,5;68,08;16,83;;1,83
2019-09-02;0,2;3,17;20,58;25,33;58,08;15,71;;1,75
2019-09-03;0,2;2,88;20,5;24,75;62,71;17,33;;1,88
2019-09-04;0,21;5,54;30,67;39,08;69,54;21,63;;2,58
2019-09-05;0,2;3,08;18,04;22,92;60,0;21,54;;1,58
2019-09-06;0,42;4,42;23,96;30,67;47,88;18,54;;1,79
2019-09-07;0,21;2,17;14,67;17,79;66,5;18,25;;1,33
2019-09-08;0,2;2,25;12,83;16,08;60,04;15,42;;1,29
2019-09-09;0,2;3,75;18,71;24,25;55,5;14,71;;1,29
2019-09-10;0,2;4,21;22,13;29,08;41,96;13,8;;1,0
2019-09-11;0,2;1,42;8,92;11,17;74,08;11,74;;1,0
2019-09-12;0,29;10,58;35,21;51,38;67,21;21,0;;1,71
2019-09-13;0,21;3,1;29,15;33,6;80,45;19,67;;1,1
2019-09-14;0,2;2,04;15,79;18,58;95,88;15,88;;1,46
2019-09-15;0,2;1,33;13,21;15,13;93,13;19,29;;1,54
2019-09-16;0,28;6,0;39,38;48,46;64,75;21,75;;1,54
2019-09-17;0,28;23,17;69,38;104,71;38,33;37,0;;2,67
2019-09-18;0,25;9,08;47,17;60,92;60,5;31,68;;1,79
2019-09-19;0,25;6,58;35,88;45,79;60,67;24,38;;2,04
2019-09-20;0,21;4,92;26,71;33,96;72,21;23,13;;1,54
2019-09-21;0,2;2,63;16,0;19,83;64,0;18,21;;1,0
2019-09-22;0,2;2,67;14,79;18,92;54,54;19,7;;1,17
2019-09-23;0,22;5,42;20,67;28,88;48,17;13,6;;1,25
2019-09-24;0,2;3,13;22,29;27,17;58,54;21,88;;1,83
2019-09-25;0,2;5,17;23,13;31,04;59,58;16,77;;1,92
2019-09-26;0,21;8,92;31,54;45,08;50,18;20,41;;1,79
2019-09-27;0,23;13,0;34,61;54,26;41,3;26,46;;1,52
2019-09-28;0,2;3,17;21,0;25,83;50,5;15,46;;1,29
2019-09-29;0,2;2,5;19,54;23,46;58,92;22,04;;1,25
2019-09-30;0,25;10,04;33,96;49,13;30,58;22,36;;1,63
2019-10-01;0,24;8,96;28,38;41,88;55,21;23,07;;1,17
2019-10-02;0,22;7,92;29,29;41,42;51,88;15,86;;2,25
2019-10-03;0,23;6,29;25,92;35,75;49,17;13,0;;1,38
2019-10-04;0,23;7,83;38,39;50,09;48,54;15,54;;1,63
2019-10-05;0,2;2,96;21,0;25,25;54,17;20,21;;1,33
2019-10-06;0,2;2,88;20,25;24,79;42,17;19,54;;1,13
2019-10-07;0,29;9,71;35,63;50,46;42,58;20,69;;1,46
2019-10-08;0,22;8,55;31,36;44,36;48,3;23,42;;1,43
2019-10-09;0,22;9,14;26,82;40,82;39,77;18,75;;1,22
2019-10-10;0,2;4,33;26,42;32,75;36,92;;;1,0
2019-10-11;0,22;6,5;34,71;44,54;34,71;;;1,0
2019-10-12;0,2;4,46;24,71;31,42;43,21;;;1,17
2019-10-13;0,2;1,0;11,79;12,17;65,79;;;1,0
2019-10-14;0,38;2,17;25,04;27,71;56,83;;;1,0
2019-10-15;0,38;1,88;12,67;15,5;60,04;;;1,0
2019-10-16;0,35;6,5;32,29;41,88;50,17;;;1,04
2019-10-17;0,38;21,92;38,96;71,92;57,71;;;1,67
2019-10-18;0,25;3,42;29,33;33,83;51,46;15,4;;1,04
2019-10-19;0,25;10,96;32,67;49,08;42,54;26,17;;1,04
2019-10-20;0,23;1,25;13,92;15,5;59,21;19,63;;1,0
2019-10-21;0,27;3,48;28,52;33,0;37,48;14,48;;1,0
2019-10-22;0,22;1,63;17,96;19,83;53,79;16,39;;1,0
2019-10-23;0,29;16,0;36,9;61,05;37,1;;;1,0
2019-10-24;0,27;14,21;23,21;44,67;39,0;;;1,08
2019-10-25;0,27;6,38;32,13;41,42;35,04;;;1,04
2019-10-26;0,25;12,79;43,71;62,92;28,5;;;1,13
2019-10-27;0,22;3,57;29,57;34,57;45,74;;;1,0
2019-10-28;0,26;3,92;38,13;44,13;43,25;;;1,13
2019-10-29;0,33;12,96;36,79;55,79;35,46;;;1,08
2019-10-30;0,39;34,75;46,0;99,08;30,67;;;1,33
2019-10-31;0,24;5,96;35,54;44,25;36,96;;;1,21
2019-11-01;0,21;6,75;34,0;44,04;28,29;;;1,58
2019-11-02;0,47;5,71;27,38;35,38;28,5;;;1,0
2019-11-03;0,21;1,46;9,96;11,5;61,75;;;1,08
2019-11-04;0,27;5,61;26,87;35,35;47,77;;;1,04
2019-11-05;0,25;6,96;16,96;27,38;59,54;;;1,0
2019-11-06;0,21;3,55;12,14;17,41;52,82;;;1,0
2019-11-07;0,24;8,25;23,69;36,13;45,06;;;1,38
2019-11-08;0,22;5,71;11,42;19,88;59,38;;;1,0
2019-11-09;0,24;4,0;18,83;24,96;49,88;;;1,0
2019-11-10;0,22;3,33;13,88;19,0;45,88;;;1,0
2019-11-11;0,2;5,13;16,25;23,96;46,21;;;1,0
2019-11-12;0,33;6,36;21,09;30,91;44,91;;;1,09
2019-11-13;0,32;10,29;32,17;47,75;30,83;;;1,29
2019-11-14;0,21;9,0;30,63;44,21;31,21;;;1,11
2019-11-15;;;;;;;;
2019-11-16;;;;;;;;
2019-11-17;;;;;;;;
2019-11-18;;5,92;28,54;37,46;33,54;;;1,54
2019-11-19;;10,25;30,75;47,04;32,7;;;1,33
2019-11-20;;32,21;51,17;101,08;19,5;;;1,83
2019-11-21;;9,38;32,54;49,25;37,63;;;1,46
2019-11-22;;23,96;38,04;76,38;30,7;;;1,46
2019-11-23;;2,58;9,0;13,0;65,13;;;1,13
2019-11-24;;2,0;9,79;12,92;60,08;;;1,21
2019-11-25;;23,81;31,71;68,48;30,81;;;1,38
2019-11-26;;21,42;45,83;78,83;16,42;;;1,17
2019-11-27;;17,52;38,48;65,05;40,0;;;1,25
2019-11-28;;3,86;19,91;25,64;49,38;;;1,13
2019-11-29;;3,67;22,67;28,13;45,0;;;1,08
2019-11-30;;2,0;19,0;21,0;54,0;;;1,0
2019-12-01;;2,26;19,26;22,48;50,96;;;1,0
2019-12-02;0,69;22,3;50,8;84,7;39,0;;;1,3
2019-12-03;0,38;5,58;26,54;34,88;42,08;;;1,0
2019-12-04;0,27;2,38;18,67;22,13;53,75;;;1,0
2019-12-05;0,25;2,13;22,13;25,17;51,13;;;1,0
2019-12-06;0,3;4,13;25,54;31,71;38,58;;;1,04
2019-12-07;0,3;9,0;24,0;37,54;29,75;;;1,13
2019-12-08;0,42;2,54;14,92;18,25;28,38;;;1,0
2019-12-09;0,34;2,75;13,25;17,25;49,29;;;1,04
2019-12-10;0,27;4,25;20,0;23,63;45,75;;;1,22
2019-12-11;;;;;;;;
2019-12-12;;;;;;;;
2019-12-13;;;;;;;;
2019-12-14;;;;;;;;
2019-12-15;;;;;;;;
2019-12-16;;;;;;;;
2019-12-17;1,29;;;;11,56;163,14;;3,13
2019-12-18;0,56;;;;20,21;97,17;;2,25
2019-12-19;0,49;;;;14,04;46,45;;2,29
2019-12-20;0,27;;;;33,92;19,75;;2,04
2019-12-21;0,27;;;;40,08;12,21;;2,0
2019-12-22;0,27;;;;75,58;10,88;;2,0
2019-12-23;0,4;14,11;42,78;63,89;59,42;12,63;;2,29
2019-12-24;0,44;10,46;21,42;37,38;39,71;13,21;;2,13
2019-12-25;0,28;5,29;23,29;31,08;28,17;10,25;;2,04
2019-12-26;0,24;2,63;18,96;22,08;32,58;9,75;;2,04
2019-12-27;0,43;12,04;21,75;39,5;30,71;13,13;;2,21
2019-12-28;0,46;18,83;39,08;67,71;14,71;17,83;;2,42
2019-12-29;0,26;3,29;31,08;35,33;24,38;14,83;;2,0
2019-12-30;0,25;4,58;30,88;36,79;24,96;16,88;;2,08
2019-12-31;0,26;3,17;25,67;28,71;29,42;14,46;;2,17
2020-01-01;0,3;5,08;29,13;34,92;21,5;15,0;;2,17
2020-01-02;0,56;9,82;32,32;45,73;21,05;18,88;;1,7
2020-01-03;0,56;23,42;30,42;66,04;29,33;32,67;;1,0
2020-01-04;0,26;16,58;29,17;54,25;25,63;17,25;;1,0
2020-01-05;0,45;15,92;26,92;51,21;31,38;12,63;;1,04
2020-01-06;0,36;14,08;35,54;56,96;30,96;16,42;;1,0
2020-01-07;0,48;35,96;44,33;99,42;17,96;20,13;;1,0
2020-01-08;0,58;54,3;58,43;141,26;12,96;41,0;;1,08
2020-01-09;0,49;32,71;41,25;90,83;31,0;15,46;;1,04
2020-01-10;0,25;6,13;32,0;41,17;34,79;8,92;;1,0
2020-01-11;0,23;3,58;16,29;21,29;37,38;9,04;;1,0
2020-01-12;0,34;13,17;41,17;60,96;18,96;15,0;;1,0
2020-01-13;0,38;8,46;31,33;43,79;46,63;11,54;;1,0
2020-01-14;0,37;10,08;40,33;55,79;36,38;16,29;;1,0
2020-01-15;0,47;38,67;54,29;113,04;30,42;24,63;;1,13
2020-01-16;0,38;36,67;56,13;112,33;26,04;26,33;;1,13
2020-01-17;0,3;10,1;25,62;40,76;54,52;16,26;;1,0
2020-01-18;0,25;5,38;23,71;31,88;48,0;11,67;;1,0
2020-01-19;0,25;3,29;12,25;17,08;63,88;15,21;;1,0
2020-01-20;0,2;1,0;9,0;9,21;68,58;23,96;;1,0
2020-01-21;0,22;2,25;11,67;14,42;65,75;20,13;;1,0
2020-01-22;0,2;4,04;18,71;24,88;68,21;42,04;;1,0
2020-01-23;0,2;7,93;27,2;39,33;52,53;31,2;;1,0
2020-01-24;;38,75;67,25;126,25;14,55;;;2,3
2020-01-25;;8,79;32,92;46,38;30,42;;;1,0
2020-01-26;0,26;4,08;16,88;23,08;43,71;;;1,0
2020-01-27;0,32;5,33;24,58;32,17;43,42;;;1,0
2020-01-28;0,29;5,67;18,96;27,63;48,92;;;1,0
2020-01-29;0,61;33,67;53,58;104,75;11,63;;;1,0
2020-01-30;;20,81;29,75;61,56;22,4;;;1,1
2020-01-31;0,52;43,08;40,67;106,42;23,46;19,07;;1,08
2020-02-01;0,46;28,79;37,67;81,54;22,17;13,5;;1,04
2020-02-02;0,4;28,0;56,0;99,0;34,08;11,3;;1,0
2020-02-03;0,34;31,83;42,74;91,35;20,33;24,71;;1,21
2020-02-04;0,23;8,94;24,25;37,63;39,46;43,42;;1,0
2020-02-05;0,43;8,13;28,46;40,88;45,92;15,83;;1,0
2020-02-06;0,4;13,88;39,42;60,38;36,63;17,52;;1,04
